pedestrian_id,location,gender,age_group,crowd_density,weather,time_period,n_points_valid,duration_s,path_length_m,displacement_m,straightness,traj_avg_speed_ms,base_speed_ms,stop_count,stop_rate_per_s,direction_change,direction_change_rate
C00045,C,남성,10대,높음,맑음,낮,10.0,9.0,9.168380730453801,9.168380730453801,1.0,1.0187089700504224,1.1942857142857142,3.0,0.3333333333333333,0.0,0.0
C00046,C,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4214285714285713,0.0,0.0,0.0,0.0
C00047,C,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.407142857142857,0.0,0.0,0.0,0.0
C00048,C,남성,40대,높음,맑음,낮,10.0,9.0,9.360027268836365,9.36001576242002,0.9999987706855957,1.0400030298707073,1.3371428571428574,0.0,0.0,3.0,0.3333333333333333
C00049,C,여성,50대,높음,맑음,낮,10.0,9.0,8.967967403248498,8.967757935365192,0.999976642657819,0.9964408225831664,1.42,2.0,0.2222222222222222,0.0,0.0
C00050,C,남성,40대,높음,맑음,낮,10.0,9.0,9.888220292960304,9.888194660863078,0.9999974078149084,1.098691143662256,1.0399999999999998,0.0,0.0,0.0,0.0
C00051,C,남성,50대,높음,맑음,낮,10.0,9.0,9.26251458305822,9.262470205466363,0.9999952089045087,1.029168287006469,0.7885714285714286,1.0,0.1111111111111111,0.0,0.0
C00052,C,여성,50대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.2657142857142858,0.0,0.0,1.0,0.1111111111111111
C00053,C,남성,40대,높음,맑음,낮,10.0,9.0,9.852776893076541,9.852776893076541,1.0,1.0947529881196156,1.0214285714285714,1.0,0.1111111111111111,0.0,0.0
C00054,C,여성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.8757142857142857,0.0,0.0,0.0,0.0
C00055,C,여성,10대,높음,맑음,낮,10.0,9.0,10.000061974392448,10.000007555037998,0.9999945580982809,1.1111179971547165,1.4242857142857144,4.0,0.4444444444444444,0.0,0.0
C00056,C,여성,40대,높음,맑음,낮,10.0,9.0,9.393733385453517,9.393733385453517,1.0,1.0437481539392797,1.4242857142857144,0.0,0.0,3.0,0.3333333333333333
C00057,C,남성,40대,높음,맑음,낮,10.0,9.0,9.150309416768756,9.150248732364487,0.9999933680489363,1.0167010463076396,1.422857142857143,0.0,0.0,1.0,0.1111111111111111
C00058,C,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4285714285714286,1.0,0.1111111111111111,1.0,0.1111111111111111
C00059,C,여성,60대 이상,높음,맑음,낮,10.0,9.0,8.243902473507175,8.243902473507175,1.0,0.9159891637230194,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
C00060,C,남성,50대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.7000000000000001,0.0,0.0,0.0,0.0
C00061,C,여성,40대,높음,맑음,낮,10.0,9.0,7.934773678391222,7.9347429455706004,0.9999961268182475,0.8816415198212469,1.4257142857142855,0.0,0.0,1.0,0.1111111111111111
C00062,C,남성,30대,높음,맑음,낮,10.0,9.0,9.698055103329468,9.698039323379392,0.9999983728747767,1.0775616781477186,1.4271428571428573,0.0,0.0,0.0,0.0
C00063,C,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.025714285714286,0.0,0.0,2.0,0.2222222222222222
C00064,C,여성,40대,높음,맑음,낮,10.0,9.0,8.160357828774535,8.160325293086329,0.9999960129581461,0.9067064254193927,1.4257142857142855,0.0,0.0,0.0,0.0
C00065,C,남성,40대,높음,맑음,낮,10.0,9.0,10.000040330685517,10.000021805939893,0.9999981475329087,1.1111155922983906,0.9985714285714284,2.0,0.2222222222222222,0.0,0.0
C00066,C,여성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.8557142857142858,1.0,0.1111111111111111,0.0,0.0
C00067,C,여성,30대,높음,맑음,낮,10.0,9.0,7.449674062572391,7.449674062572391,1.0,0.8277415625080434,1.4142857142857144,0.0,0.0,0.0,0.0
C00068,C,남성,50대,높음,맑음,낮,10.0,9.0,8.53329087065229,8.53329087065229,1.0,0.9481434300724767,1.4271428571428573,0.0,0.0,0.0,0.0
C00069,C,남성,50대,높음,맑음,낮,10.0,9.0,9.743935092934034,9.743882103109925,0.999994561763435,1.0826594547704482,1.4185714285714286,0.0,0.0,0.0,0.0
C00070,C,남성,50대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.1514285714285717,0.0,0.0,1.0,0.1111111111111111
C00071,C,남성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
C00072,C,남성,60대 이상,높음,맑음,낮,10.0,9.0,8.741424767795586,8.741424767795584,0.9999999999999998,0.971269418643954,1.417142857142857,0.0,0.0,0.0,0.0
C00073,C,여성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
C00074,C,여성,40대,높음,맑음,낮,10.0,9.0,7.570434633542802,7.570245357179693,0.999974997952922,0.841159403726978,1.2028571428571428,0.0,0.0,0.0,0.0
C00075,C,남성,40대,높음,맑음,낮,10.0,9.0,9.220030811668732,9.2200085303718,0.9999975833815107,1.0244478679631923,1.3171428571428572,1.0,0.1111111111111111,0.0,0.0
C00076,C,여성,40대,높음,맑음,낮,10.0,9.0,7.806946208020612,7.806913634933685,0.9999958276788312,0.8674384675578458,1.4214285714285713,0.0,0.0,0.0,0.0
C00077,C,여성,60대 이상,높음,맑음,낮,10.0,9.0,8.378744624076552,8.378744624076552,1.0,0.9309716248973946,1.4185714285714286,1.0,0.1111111111111111,1.0,0.1111111111111111
C00078,C,남성,60대 이상,높음,맑음,낮,10.0,9.0,10.000054366191653,10.000012725032525,0.9999958359067257,1.1111171517990726,1.3000000000000005,0.0,0.0,0.0,0.0
C00079,C,여성,40대,높음,맑음,낮,10.0,9.0,9.450037937682445,9.450019748082768,0.9999980751823646,1.0500042152980495,1.35,1.0,0.1111111111111111,1.0,0.1111111111111111
C00080,C,남성,40대,높음,맑음,낮,10.0,9.0,10.000031495392118,10.000014579360409,0.9999983084021568,1.1111146105991243,1.4271428571428573,0.0,0.0,2.0,0.2222222222222222
C00081,C,남성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4,0.0,0.0,0.0,0.0
C00082,C,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.2899999999999998,2.0,0.2222222222222222,0.0,0.0
C00083,C,남성,20대,높음,맑음,낮,10.0,9.0,10.000034164784962,10.00001200903626,0.9999977844326992,1.111114907198329,0.7,0.0,0.0,2.0,0.2222222222222222
C00084,C,여성,40대,높음,맑음,낮,10.0,9.0,10.000006572920244,10.000002207624592,0.9999995634707217,1.1111118414355827,1.4271428571428573,2.0,0.2222222222222222,3.0,0.3333333333333333
C00085,C,여성,40대,높음,맑음,낮,10.0,9.0,9.743491863243667,9.743491863243667,1.0,1.0826102070270742,1.4242857142857144,2.0,0.2222222222222222,0.0,0.0
C00086,C,남성,40대,높음,맑음,낮,10.0,9.0,9.420675527633767,9.420675527633767,1.0,1.0467417252926408,1.247142857142857,1.0,0.1111111111111111,0.0,0.0
C00087,C,여성,40대,높음,맑음,낮,10.0,9.0,10.00004212025933,10.00000434362361,0.9999962223523395,1.1111157911399256,1.2442857142857144,0.0,0.0,1.0,0.1111111111111111
C00088,C,남성,40대,높음,맑음,낮,10.0,9.0,10.000037708266834,10.000026701346206,0.9999988993120876,1.111115300918537,1.4185714285714286,0.0,0.0,0.0,0.0
C00089,C,남성,40대,높음,맑음,낮,10.0,9.0,8.717420398187326,8.717420398187324,0.9999999999999998,0.9686022664652584,0.9942857142857144,0.0,0.0,0.0,0.0
C00090,C,여성,50대,높음,맑음,낮,10.0,9.0,8.18400572094266,8.183993167560683,0.9999984661078689,0.9093339689936288,1.4185714285714286,2.0,0.2222222222222222,1.0,0.1111111111111111
C00091,C,여성,50대,높음,맑음,낮,10.0,9.0,10.00011037172178,10.000082668235178,0.9999972296819163,1.1111233746357534,1.4157142857142857,0.0,0.0,1.0,0.1111111111111111
C00092,C,남성,20대,높음,맑음,낮,10.0,9.0,8.708697646402893,8.708689973241826,0.9999991189083169,0.9676330718225437,1.4271428571428573,0.0,0.0,0.0,0.0
C00093,C,여성,40대,높음,맑음,낮,10.0,9.0,8.476623182695063,8.476586598568113,0.9999956841154596,0.9418470202994514,1.15,0.0,0.0,0.0,0.0
C00094,C,여성,20대,높음,맑음,낮,10.0,9.0,10.000031034487394,10.00000001477528,0.9999968980384153,1.1111145593874883,1.42,2.0,0.2222222222222222,0.0,0.0
C00095,C,남성,10대,높음,맑음,낮,10.0,9.0,10.000029156772666,10.000000086337334,0.9999970929649428,1.1111143507525183,1.4257142857142855,0.0,0.0,1.0,0.1111111111111111
C00096,C,여성,40대,높음,맑음,낮,10.0,9.0,10.00006683120417,10.000009612613272,0.9999942781791498,1.1111185368004635,1.422857142857143,0.0,0.0,0.0,0.0
C00097,C,여성,50대,높음,맑음,낮,10.0,9.0,8.977754084012368,8.977754084012368,1.0,0.9975282315569297,1.1185714285714283,0.0,0.0,0.0,0.0
C00098,C,여성,40대,높음,맑음,낮,10.0,9.0,10.000023694786012,10.000004482864725,0.9999980788124234,1.1111137438651124,1.4157142857142857,1.0,0.1111111111111111,1.0,0.1111111111111111
C00099,C,남성,20대,높음,맑음,낮,10.0,9.0,10.000025629875221,10.000000133896707,0.9999974504086832,1.1111139588750245,0.9000000000000001,1.0,0.1111111111111111,0.0,0.0
C00100,C,여성,20대,높음,맑음,낮,10.0,9.0,8.654871312842022,8.654871312842022,1.0,0.961652368093558,1.4185714285714286,1.0,0.1111111111111111,0.0,0.0
C00101,C,여성,20대,높음,맑음,낮,10.0,9.0,9.51039374056648,9.510393740566478,0.9999999999999998,1.0567104156184977,0.76,2.0,0.2222222222222222,0.0,0.0
C00102,C,여성,50대,높음,맑음,낮,10.0,9.0,10.000022211387039,10.000003402995997,0.9999981191650734,1.1111135790430042,1.262857142857143,0.0,0.0,0.0,0.0
C00103,C,여성,30대,높음,맑음,낮,10.0,9.0,10.000137501959909,10.000080147356496,0.9999942646185213,1.1111263891066565,1.4257142857142855,0.0,0.0,1.0,0.1111111111111111
C00104,C,남성,20대,높음,맑음,낮,10.0,9.0,7.298021682925011,7.297966221528264,0.9999924004889055,0.810891298102779,1.4271428571428573,1.0,0.1111111111111111,0.0,0.0
C00105,C,여성,40대,높음,맑음,낮,10.0,9.0,10.000029361179257,10.000001637631263,0.9999972276533405,1.1111143734643618,1.42,1.0,0.1111111111111111,2.0,0.2222222222222222
C00106,C,남성,40대,높음,맑음,낮,10.0,9.0,8.219170907670097,8.2191709076701,1.0000000000000002,0.9132412119633442,1.364285714285714,0.0,0.0,0.0,0.0
C00107,C,여성,40대,높음,맑음,낮,10.0,9.0,8.287163543002624,8.287163543002624,1.0,0.9207959492225137,1.3357142857142856,1.0,0.1111111111111111,0.0,0.0
C00108,C,여성,50대,높음,맑음,낮,10.0,9.0,10.00003546998134,10.000001894967461,0.9999966425105211,1.111115052220149,1.4185714285714286,0.0,0.0,0.0,0.0
C00109,C,남성,40대,높음,맑음,낮,10.0,9.0,7.443586244862871,7.443060441658364,0.9999293615755618,0.8270651383180968,1.4185714285714286,0.0,0.0,0.0,0.0
C00110,C,여성,40대,높음,맑음,낮,10.0,9.0,8.659027489275324,8.659027489275324,1.0,0.962114165475036,1.3057142857142858,0.0,0.0,0.0,0.0
C00111,C,여성,20대,높음,맑음,낮,10.0,9.0,7.897044588437536,7.896954588395651,0.9999886033261081,0.8774493987152818,1.1585714285714288,2.0,0.2222222222222222,0.0,0.0
C00112,C,남성,10대,높음,맑음,낮,10.0,9.0,9.714012844273082,9.714012844273084,1.0000000000000002,1.079334760474787,1.4242857142857144,3.0,0.3333333333333333,0.0,0.0
C00113,C,남성,40대,높음,맑음,낮,10.0,9.0,10.000024007643649,10.000017905030456,0.9999993897401458,1.1111137786270722,1.4157142857142857,0.0,0.0,0.0,0.0
C00114,C,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.9085714285714286,0.0,0.0,0.0,0.0
C00115,C,여성,30대,높음,맑음,낮,10.0,9.0,9.24638764263899,9.246064246050421,0.9999650245478486,1.0273764047376654,1.4142857142857144,0.0,0.0,1.0,0.1111111111111111
C00116,C,여성,50대,높음,맑음,낮,10.0,9.0,8.62644805497207,8.62644805497207,1.0,0.9584942283302299,1.3985714285714288,0.0,0.0,0.0,0.0
C00117,C,여성,20대,높음,맑음,낮,10.0,9.0,9.179723695098849,9.179723695098849,1.0,1.0199692994554277,1.4242857142857144,1.0,0.1111111111111111,1.0,0.1111111111111111
C00118,C,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.0385714285714287,4.0,0.4444444444444444,0.0,0.0
C00119,C,남성,20대,높음,맑음,낮,10.0,9.0,10.000068452821315,10.000000002613666,0.9999931550260909,1.1111187169801462,1.4142857142857144,2.0,0.2222222222222222,0.0,0.0
C00120,C,남성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.1800000000000002,1.0,0.1111111111111111,0.0,0.0
C00121,C,여성,40대,높음,맑음,낮,10.0,9.0,10.000063577065037,10.000034969445382,0.9999971392562224,1.1111181752294486,1.3314285714285714,1.0,0.1111111111111111,0.0,0.0
C00122,C,남성,20대,높음,맑음,낮,10.0,9.0,8.004993696032862,8.004993696032862,1.0,0.8894437440036513,1.4157142857142857,0.0,0.0,0.0,0.0
C00123,C,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4214285714285713,0.0,0.0,0.0,0.0
C00124,C,여성,30대,높음,맑음,낮,10.0,9.0,9.311031851363236,9.310923834967094,0.9999883990949804,1.034559094595915,1.4242857142857144,0.0,0.0,0.0,0.0
C00125,C,여성,40대,높음,맑음,낮,10.0,9.0,9.416253336594497,9.416253336594497,1.0,1.046250370732722,1.417142857142857,2.0,0.2222222222222222,0.0,0.0
C00126,C,여성,40대,높음,맑음,낮,10.0,9.0,8.458129371043821,8.458129371043821,1.0,0.9397921523382023,1.4271428571428573,0.0,0.0,3.0,0.3333333333333333
C00127,C,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4214285714285713,0.0,0.0,0.0,0.0
C00128,C,남성,50대,높음,맑음,낮,10.0,9.0,9.594446632383065,9.594419659447954,0.9999971886929863,1.0660496258203405,1.42,0.0,0.0,0.0,0.0
C00129,C,여성,40대,높음,맑음,낮,10.0,9.0,8.936431948039782,8.936414172372272,0.9999980108764198,0.9929368831155314,1.4185714285714286,2.0,0.2222222222222222,1.0,0.1111111111111111
C00130,C,남성,30대,높음,맑음,낮,10.0,9.0,7.45466425626287,7.45466425626287,1.0,0.8282960284736522,1.4271428571428573,0.0,0.0,0.0,0.0
C00131,C,남성,40대,높음,맑음,낮,10.0,9.0,9.673142989589035,9.673142989589035,1.0,1.0747936655098929,1.4271428571428573,0.0,0.0,0.0,0.0
C00132,C,여성,50대,높음,맑음,낮,10.0,9.0,8.141351637385945,8.141330305162723,0.9999973797688428,0.9045946263762161,1.4142857142857144,0.0,0.0,1.0,0.1111111111111111
C00133,C,남성,50대,높음,맑음,낮,10.0,9.0,10.000021560658954,10.000004361243942,0.999998280062207,1.1111135067398838,1.2128571428571429,1.0,0.1111111111111111,1.0,0.1111111111111111
C00134,C,여성,30대,높음,맑음,낮,10.0,9.0,10.00004167698027,10.000000424943147,0.9999958748134802,1.1111157418866968,1.2871428571428571,3.0,0.3333333333333333,0.0,0.0
C00135,C,여성,50대,높음,맑음,낮,10.0,9.0,8.904122751241582,8.904109996992448,0.99999856760183,0.9893469723601758,1.4242857142857144,0.0,0.0,0.0,0.0
C00136,C,여성,30대,높음,맑음,낮,10.0,9.0,9.88423486797708,9.88423486797708,1.0,1.0982483186641199,1.4242857142857144,0.0,0.0,0.0,0.0
C00137,C,여성,30대,높음,맑음,낮,10.0,9.0,9.046332873678015,9.046324915280726,0.9999991202626081,1.005148097075335,1.4214285714285713,0.0,0.0,0.0,0.0
C00138,C,여성,20대,높음,맑음,낮,10.0,9.0,10.000017391558613,10.000000052546941,0.9999982661018484,1.1111130435065126,1.422857142857143,0.0,0.0,0.0,0.0
C00139,C,여성,60대 이상,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.1728571428571428,0.0,0.0,2.0,0.2222222222222222
C00140,C,남성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.1842857142857142,3.0,0.3333333333333333,0.0,0.0
C00141,C,여성,50대,높음,맑음,낮,10.0,9.0,8.720797751473762,8.720769028933386,0.9999967064320037,0.9689775279415291,1.4257142857142855,0.0,0.0,1.0,0.1111111111111111
C00142,C,남성,30대,높음,맑음,낮,10.0,9.0,10.000103927991235,10.000000839510331,0.9999896912590464,1.1111226586656928,1.3871428571428572,3.0,0.3333333333333333,0.0,0.0
C00143,C,남성,20대,높음,맑음,낮,10.0,9.0,8.62220381174952,8.622183171767224,0.999997606182509,0.9580226457499467,1.0471428571428572,2.0,0.2222222222222222,0.0,0.0
C00144,C,남성,40대,높음,맑음,낮,10.0,9.0,10.000037667692146,10.000006082246703,0.9999968414673531,1.1111152964102384,1.227142857142857,0.0,0.0,1.0,0.1111111111111111
C00145,C,여성,50대,높음,맑음,낮,10.0,9.0,10.00002852747391,10.000001879685747,0.9999973352287856,1.1111142808304344,1.4271428571428573,0.0,0.0,0.0,0.0
C00146,C,여성,30대,높음,맑음,낮,10.0,9.0,10.000082155865458,10.000007043080343,0.9999924887831976,1.1111202395406066,1.4257142857142855,1.0,0.1111111111111111,0.0,0.0
C00147,C,여성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.1614285714285713,0.0,0.0,0.0,0.0
C00148,C,남성,30대,높음,맑음,낮,10.0,9.0,8.917949645341686,8.917949645341686,1.0,0.990883293926854,1.1585714285714286,0.0,0.0,0.0,0.0
C00149,C,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.422857142857143,0.0,0.0,0.0,0.0
C00150,C,남성,40대,높음,맑음,낮,10.0,9.0,10.000183225913961,10.000166590989812,0.999998336538064,1.1111314695459957,0.7,0.0,0.0,0.0,0.0
C00151,C,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.3928571428571428,0.0,0.0,2.0,0.2222222222222222
C00152,C,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.8328571428571429,0.0,0.0,0.0,0.0
C00153,C,남성,60대 이상,높음,맑음,낮,10.0,9.0,7.758339723827862,7.758282113363154,0.9999925743823087,0.8620377470919847,1.4257142857142855,0.0,0.0,0.0,0.0
C00154,C,여성,40대,높음,맑음,낮,10.0,9.0,8.91,8.91,1.0,0.99,1.272857142857143,0.0,0.0,0.0,0.0
C00155,C,여성,50대,높음,맑음,낮,10.0,9.0,8.36473554221545,8.364668138134723,0.9999919418754619,0.9294150602461612,1.4242857142857144,0.0,0.0,0.0,0.0
C00156,C,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4214285714285713,0.0,0.0,0.0,0.0
C00157,C,남성,20대,높음,맑음,낮,10.0,9.0,8.1671497907939,8.167090409848072,0.999992729293897,0.9074610878659889,1.42,1.0,0.1111111111111111,0.0,0.0
