pedestrian_id,location,gender,age_group,crowd_density,weather,time_period,n_points_valid,duration_s,path_length_m,displacement_m,straightness,traj_avg_speed_ms,base_speed_ms,stop_count,stop_rate_per_s,direction_change,direction_change_rate
E00017,E,남성,30대,높음,흐림,낮,10.0,9.0,9.944363055358213,9.944339771523792,0.9999976585896662,1.104929228373135,1.4285714285714286,0.0,0.0,0.0,0.0
E00018,E,남성,10대,높음,흐림,낮,10.0,9.0,8.07898703638784,8.07898703638784,1.0,0.8976652262653155,1.4185714285714286,0.0,0.0,1.0,0.1111111111111111
E00019,E,남성,40대,높음,흐림,낮,10.0,9.0,9.193693468033132,9.193599588934267,0.9999897887503874,1.0215214964481258,1.4257142857142855,0.0,0.0,2.0,0.2222222222222222
E00020,E,여성,40대,높음,흐림,낮,10.0,9.0,7.918326783209423,7.9183093112670315,0.999997793480508,0.8798140870232692,1.4257142857142855,0.0,0.0,0.0,0.0
E00021,E,여성,40대,높음,흐림,낮,10.0,9.0,8.583825381801772,8.583661751243845,0.9999809373384653,0.9537583757557524,1.4271428571428573,0.0,0.0,0.0,0.0
E00022,E,여성,30대,높음,흐림,낮,10.0,9.0,9.771868741998095,9.771839809219516,0.9999970391765033,1.0857631935553438,1.4157142857142857,2.0,0.2222222222222222,0.0,0.0
E00023,E,남성,30대,높음,흐림,낮,10.0,9.0,10.000074698649062,10.000002738963992,0.9999928040852456,1.111119410961007,1.4214285714285713,1.0,0.1111111111111111,2.0,0.2222222222222222
E00024,E,여성,40대,높음,흐림,낮,10.0,9.0,10.000024439739587,10.000000117977729,0.9999975678297583,1.1111138266377318,1.42,2.0,0.2222222222222222,0.0,0.0
E00025,E,여성,50대,높음,흐림,낮,10.0,9.0,10.000030445006967,10.00000053712386,0.9999970092207947,1.111114493889663,1.1114285714285714,1.0,0.1111111111111111,0.0,0.0
E00026,E,여성,50대,높음,흐림,낮,10.0,9.0,10.000017555801588,10.000000013188881,0.9999982457418091,1.1111130617557319,1.4185714285714286,0.0,0.0,0.0,0.0
E00027,E,남성,60대 이상,높음,흐림,낮,10.0,9.0,9.866244235364688,9.86621278507548,0.9999968123342117,1.0962493594849654,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
E00028,E,여성,20대,높음,흐림,낮,10.0,9.0,9.142413619803186,9.142368770847249,0.9999950944074724,1.0158237355336874,1.31,1.0,0.1111111111111111,0.0,0.0
E00029,E,남성,60대 이상,높음,흐림,낮,10.0,9.0,8.914329477834123,8.914287767896875,0.9999953210236001,0.9904810530926803,1.4242857142857144,0.0,0.0,0.0,0.0
E00030,E,남성,20대,높음,흐림,낮,10.0,9.0,9.839563892725444,9.839520621960622,0.9999956023696484,1.0932848769694938,1.42,0.0,0.0,0.0,0.0
E00031,E,남성,40대,높음,흐림,낮,10.0,9.0,9.95007290431688,9.950000206620224,0.999992693752362,1.105563656035209,1.4214285714285713,0.0,0.0,0.0,0.0
E00032,E,여성,40대,높음,흐림,낮,10.0,9.0,9.816905444506567,9.816856289480762,0.9999949928186553,1.0907672716118408,0.8271428571428573,2.0,0.2222222222222222,0.0,0.0
E00033,E,남성,20대,높음,흐림,낮,10.0,9.0,10.000046242459161,10.000027655718936,0.9999981413345724,1.1111162491621291,1.4285714285714286,0.0,0.0,0.0,0.0
E00034,E,여성,50대,높음,흐림,낮,10.0,9.0,8.802027756173706,8.801973340724407,0.9999938178507491,0.9780030840193006,0.9971428571428572,0.0,0.0,0.0,0.0
E00035,E,남성,20대,높음,흐림,낮,10.0,9.0,10.00004822441517,10.000003351340181,0.9999955127141408,1.1111164693794633,1.3785714285714286,0.0,0.0,1.0,0.1111111111111111
E00036,E,남성,20대,높음,흐림,낮,10.0,9.0,7.241823075829793,7.241726608131016,0.9999866790864997,0.8046470084255326,1.2571428571428571,1.0,0.1111111111111111,2.0,0.2222222222222222
E00037,E,남성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.3357142857142856,1.0,0.1111111111111111,0.0,0.0
E00038,E,남성,20대,높음,흐림,낮,10.0,9.0,7.6679082361733295,7.66786584296933,0.9999944713469836,0.8519898040192588,1.292857142857143,2.0,0.2222222222222222,0.0,0.0
E00039,E,여성,50대,높음,흐림,낮,10.0,9.0,9.872073797919635,9.87206206963456,0.9999988119735209,1.0968970886577372,1.4285714285714286,0.0,0.0,0.0,0.0
E00040,E,여성,50대,높음,흐림,낮,10.0,9.0,9.20215222124894,9.20215222124894,1.0,1.022461357916549,1.4142857142857144,1.0,0.1111111111111111,1.0,0.1111111111111111
E00041,E,여성,20대,높음,흐림,낮,10.0,9.0,10.00005733327003,10.000031123873377,0.9999973790753613,1.1111174814744478,1.002857142857143,0.0,0.0,0.0,0.0
E00042,E,남성,40대,높음,흐림,낮,10.0,9.0,8.873885865978279,8.873836345012988,0.9999944194723666,0.985987318442031,1.374285714285714,1.0,0.1111111111111111,0.0,0.0
E00043,E,남성,30대,높음,흐림,낮,10.0,9.0,8.201039235375791,8.200825559701624,0.9999739452930251,0.9112265817084213,1.4285714285714286,2.0,0.2222222222222222,0.0,0.0
E00044,E,남성,60대 이상,높음,흐림,낮,10.0,9.0,10.00010224640016,10.000033071925962,0.9999930826233079,1.11112247182224,1.4271428571428573,0.0,0.0,0.0,0.0
E00045,E,여성,40대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.7000000000000001,0.0,0.0,1.0,0.1111111111111111
E00046,E,남성,40대,높음,흐림,낮,10.0,9.0,10.00003502971126,10.000000818123567,0.9999965788532149,1.1111150033012511,1.1057142857142856,0.0,0.0,2.0,0.2222222222222222
E00047,E,남성,40대,높음,흐림,낮,10.0,9.0,8.142969284941222,8.142931982290873,0.9999954190358525,0.9047743649934691,1.422857142857143,0.0,0.0,1.0,0.1111111111111111
E00048,E,여성,60대 이상,높음,흐림,낮,10.0,9.0,9.45,9.45,1.0,1.0499999999999998,1.35,0.0,0.0,0.0,0.0
E00049,E,남성,40대,높음,흐림,낮,10.0,9.0,10.000188051230051,10.000000204663191,0.9999812156965552,1.1111320056922278,1.39,0.0,0.0,2.0,0.2222222222222222
E00050,E,남성,30대,높음,흐림,낮,10.0,9.0,10.000055317960625,10.000012484301372,0.9999957166577693,1.1111172575511805,1.4271428571428573,0.0,0.0,1.0,0.1111111111111111
E00051,E,여성,40대,높음,흐림,낮,10.0,9.0,9.06252676106184,9.062481404192054,0.9999949951188029,1.00694741789576,1.4257142857142855,0.0,0.0,0.0,0.0
E00052,E,남성,40대,높음,흐림,낮,10.0,9.0,10.000016547452995,10.00001026780359,0.9999993720360987,1.1111129497169996,1.4242857142857144,0.0,0.0,0.0,0.0
E00053,E,남성,40대,높음,흐림,낮,10.0,9.0,9.87076862900416,9.87076862900416,1.0,1.0967520698893511,1.4285714285714286,0.0,0.0,1.0,0.1111111111111111
E00054,E,남성,10대,높음,흐림,낮,10.0,9.0,9.619499049982597,9.61942222977487,0.9999920141155658,1.068833227775844,1.4271428571428573,0.0,0.0,1.0,0.1111111111111111
E00055,E,남성,40대,높음,흐림,낮,10.0,9.0,9.914210164627352,9.914177684991198,0.999996723931043,1.1015789071808169,1.4185714285714286,1.0,0.1111111111111111,1.0,0.1111111111111111
E00056,E,남성,20대,높음,흐림,낮,10.0,9.0,10.000074589051353,10.00000095230955,0.9999926363807442,1.1111193987834838,1.2799999999999998,1.0,0.1111111111111111,0.0,0.0
E00057,E,남성,50대,높음,흐림,낮,10.0,9.0,10.000070443961363,10.000014916216246,0.999994447264604,1.1111189382179292,1.422857142857143,1.0,0.1111111111111111,0.0,0.0
E00058,E,여성,50대,높음,흐림,낮,10.0,9.0,8.232959983706442,8.232959983706442,1.0,0.9147733315229379,1.1757142857142855,0.0,0.0,0.0,0.0
E00059,E,남성,20대,높음,흐림,낮,10.0,9.0,8.949885363130758,8.949850328499194,0.9999960854658867,0.9944317070145287,1.422857142857143,2.0,0.2222222222222222,0.0,0.0
E00060,E,여성,10대,높음,흐림,낮,10.0,9.0,7.466318614891069,7.466263037482066,0.999992556250025,0.8295909572101188,1.4185714285714286,1.0,0.1111111111111111,0.0,0.0
E00061,E,남성,30대,높음,흐림,낮,10.0,9.0,7.934780263444559,7.9347429455706004,0.9999952969240837,0.8816422514938398,1.4185714285714286,0.0,0.0,0.0,0.0
E00062,E,남성,40대,높음,흐림,낮,10.0,9.0,9.698021464260533,9.698021464260533,1.0,1.0775579404733926,1.4214285714285713,1.0,0.1111111111111111,2.0,0.2222222222222222
E00063,E,남성,60대 이상,높음,흐림,낮,10.0,9.0,8.19144678284873,8.191425573528036,0.9999974107967424,0.9101607536498589,0.97,0.0,0.0,0.0,0.0
E00064,E,남성,40대,높음,흐림,낮,10.0,9.0,9.920848976679665,9.920804394665431,0.9999955062299267,1.1023165529644072,0.7142857142857143,1.0,0.1111111111111111,3.0,0.3333333333333333
E00065,E,남성,40대,높음,흐림,낮,10.0,9.0,8.814973208414514,8.814953361372778,0.9999977484853025,0.9794414676016127,1.3614285714285714,0.0,0.0,2.0,0.2222222222222222
E00066,E,남성,50대,높음,흐림,낮,10.0,9.0,10.00001694355677,10.000005283634662,0.9999988340097649,1.11111299372853,1.205714285714286,0.0,0.0,2.0,0.2222222222222222
E00067,E,여성,40대,높음,흐림,낮,10.0,9.0,10.000052618650859,10.000026674092961,0.9999974055578619,1.1111169576278732,1.4257142857142855,0.0,0.0,2.0,0.2222222222222222
E00068,E,여성,30대,높음,흐림,낮,10.0,9.0,10.000179562772878,10.00000006086793,0.999982050131818,1.11113106253032,1.4285714285714286,0.0,0.0,0.0,0.0
E00069,E,남성,40대,높음,흐림,낮,10.0,9.0,10.000093719743502,10.000042087267037,0.9999948368007429,1.1111215244159447,1.4085714285714286,0.0,0.0,0.0,0.0
E00070,E,남성,40대,높음,흐림,낮,10.0,9.0,9.152681511655725,9.152442046920353,0.9999738366581348,1.0169646124061917,1.4157142857142857,1.0,0.1111111111111111,0.0,0.0
E00071,E,남성,50대,높음,흐림,낮,10.0,9.0,10.00004761525739,10.000000439597311,0.9999952824564549,1.1111164016952655,1.417142857142857,1.0,0.1111111111111111,0.0,0.0
E00072,E,남성,20대,높음,흐림,낮,10.0,9.0,10.000064585205164,10.000041251406403,0.999997666635194,1.1111182872450183,0.9942857142857144,0.0,0.0,2.0,0.2222222222222222
E00073,E,남성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.2828571428571427,2.0,0.2222222222222222,0.0,0.0
E00074,E,남성,30대,높음,흐림,낮,10.0,9.0,7.570232371270491,7.570232371270491,1.0,0.8411369301411656,1.4214285714285713,0.0,0.0,0.0,0.0
E00075,E,여성,30대,높음,흐림,낮,10.0,9.0,10.000028415069394,10.000007865003344,0.9999979449992342,1.1111142683410438,0.9685714285714284,0.0,0.0,0.0,0.0
E00076,E,여성,40대,높음,흐림,낮,10.0,9.0,7.806910662464493,7.806910662464493,1.0,0.8674345180516103,1.4028571428571428,0.0,0.0,0.0,0.0
E00077,E,남성,60대 이상,높음,흐림,낮,10.0,9.0,8.381514299035944,8.378744626638877,0.9996695498810537,0.9312793665595493,1.417142857142857,0.0,0.0,0.0,0.0
E00078,E,여성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4157142857142857,0.0,0.0,1.0,0.1111111111111111
E00079,E,남성,40대,높음,흐림,낮,10.0,9.0,9.545298293718982,9.545287002926559,0.9999988171357168,1.0605886993021092,1.4185714285714286,2.0,0.2222222222222222,0.0,0.0
E00080,E,여성,40대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.422857142857143,1.0,0.1111111111111111,0.0,0.0
E00081,E,여성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4257142857142855,0.0,0.0,0.0,0.0
E00082,E,여성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.7000000000000001,0.0,0.0,1.0,0.1111111111111111
E00083,E,남성,30대,높음,흐림,낮,10.0,9.0,8.906104795138226,8.906079918019984,0.9999972067341655,0.989567199459803,1.26,0.0,0.0,0.0,0.0
E00084,E,여성,40대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4242857142857144,0.0,0.0,0.0,0.0
E00085,E,남성,30대,높음,흐림,낮,10.0,9.0,9.743539350933991,9.743509428802339,0.9999969290285003,1.0826154834371102,1.422857142857143,0.0,0.0,0.0,0.0
E00086,E,여성,40대,높음,흐림,낮,10.0,9.0,8.6093939678894,8.609374375614847,0.9999977243143215,0.9565993297654889,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
E00087,E,남성,20대,높음,흐림,낮,10.0,9.0,10.00007118300215,10.0000073407228,0.9999936158175095,1.1111190203335723,1.417142857142857,2.0,0.2222222222222222,0.0,0.0
E00088,E,여성,40대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.3314285714285714,1.0,0.1111111111111111,0.0,0.0
E00089,E,여성,50대,높음,흐림,낮,10.0,9.0,8.295413430383974,8.295413430383974,1.0,0.921712603375997,1.3985714285714288,0.0,0.0,1.0,0.1111111111111111
E00090,E,남성,20대,높음,흐림,낮,10.0,9.0,10.000021263976326,10.00000492695229,0.9999983663010703,1.1111134737751474,1.1342857142857143,3.0,0.3333333333333333,1.0,0.1111111111111111
E00091,E,남성,30대,높음,흐림,낮,10.0,9.0,8.229787271470528,8.229787271470528,1.0,0.9144208079411698,1.28,0.0,0.0,0.0,0.0
E00092,E,여성,40대,높음,흐림,낮,10.0,9.0,8.120036493376375,8.120027750540642,0.9999989233009309,0.9022262770418195,1.16,1.0,0.1111111111111111,0.0,0.0
E00093,E,남성,30대,높음,흐림,낮,10.0,9.0,10.000041362843652,10.000010351986507,0.9999968989271125,1.1111157069826278,1.4114285714285717,0.0,0.0,0.0,0.0
E00094,E,여성,40대,높음,흐림,낮,10.0,9.0,9.172693501512544,9.17267349111803,0.99999781848216,1.0191881668347271,1.4214285714285713,1.0,0.1111111111111111,0.0,0.0
E00095,E,남성,30대,높음,흐림,낮,10.0,9.0,8.3303144897353,8.3303144897353,1.0,0.9255904988594779,1.4014285714285717,0.0,0.0,0.0,0.0
E00096,E,여성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.42,0.0,0.0,1.0,0.1111111111111111
E00097,E,여성,20대,높음,흐림,낮,10.0,9.0,8.23316482500557,8.233064531000533,0.9999878182925802,0.9147960916672856,1.417142857142857,0.0,0.0,0.0,0.0
E00098,E,남성,50대,높음,흐림,낮,10.0,9.0,8.796945497399815,8.796923658041642,0.9999975173930339,0.9774383885999794,1.1971428571428573,0.0,0.0,1.0,0.1111111111111111
E00099,E,남성,10대,높음,흐림,낮,10.0,9.0,8.590140523816034,8.590140523816034,1.0,0.9544600582017816,1.1028571428571428,0.0,0.0,1.0,0.1111111111111111
E00100,E,남성,30대,높음,흐림,낮,10.0,9.0,8.65497680014996,8.654872018778173,0.9999878935121137,0.9616640889055511,1.4242857142857144,0.0,0.0,1.0,0.1111111111111111
E00101,E,남성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4257142857142855,0.0,0.0,0.0,0.0
E00102,E,남성,50대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4271428571428573,2.0,0.2222222222222222,0.0,0.0
E00103,E,남성,40대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4271428571428573,0.0,0.0,0.0,0.0
E00104,E,여성,30대,높음,흐림,낮,10.0,9.0,7.29806550976801,7.297975963336745,0.9999877301140767,0.8108961677520011,1.42,1.0,0.1111111111111111,0.0,0.0
E00105,E,남성,40대,높음,흐림,낮,10.0,9.0,7.450039336860393,7.450002198162625,0.9999950149662185,0.8277821485400437,1.0642857142857145,1.0,0.1111111111111111,0.0,0.0
E00106,E,남성,40대,높음,흐림,낮,10.0,9.0,8.219170907670097,8.2191709076701,1.0000000000000002,0.9132412119633442,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
E00107,E,여성,50대,높음,흐림,낮,10.0,9.0,7.840042428370422,7.840012329340489,0.9999961608587953,0.8711158253744914,1.12,0.0,0.0,0.0,0.0
E00108,E,여성,10대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.422857142857143,1.0,0.1111111111111111,0.0,0.0
E00109,E,남성,50대,높음,흐림,낮,10.0,9.0,7.44317992343851,7.443060441658364,0.9999839474819399,0.8270199914931678,1.422857142857143,0.0,0.0,0.0,0.0
E00110,E,남성,40대,높음,흐림,낮,10.0,9.0,8.829148618244584,8.829139187692295,0.9999989318842963,0.9810165131382872,0.9414285714285716,0.0,0.0,0.0,0.0
E00111,E,남성,60대 이상,높음,흐림,낮,10.0,9.0,7.896954384085392,7.896954384085392,1.0,0.877439376009488,1.4271428571428573,0.0,0.0,0.0,0.0
E00112,E,여성,40대,높음,흐림,낮,10.0,9.0,10.000058972797868,10.000021212754671,0.9999962240179483,1.1111176636442075,1.4214285714285713,0.0,0.0,0.0,0.0
E00113,E,여성,20대,높음,흐림,낮,10.0,9.0,7.635388971819893,7.635388971819893,1.0,0.8483765524244326,1.42,0.0,0.0,2.0,0.2222222222222222
E00114,E,여성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.9328571428571428,1.0,0.1111111111111111,1.0,0.1111111111111111
E00115,E,여성,30대,높음,흐림,낮,10.0,9.0,9.246055468763794,9.246055468763796,1.0000000000000002,1.0273394965293106,1.42,0.0,0.0,0.0,0.0
E00116,E,여성,20대,높음,흐림,낮,10.0,9.0,8.62646572796494,8.626452270534543,0.9999984399833233,0.9584961919961044,1.422857142857143,1.0,0.1111111111111111,0.0,0.0
E00117,E,남성,10대,높음,흐림,낮,10.0,9.0,9.17978076476905,9.17972453245989,0.999993874329834,1.0199756405298945,1.417142857142857,0.0,0.0,0.0,0.0
E00118,E,여성,40대,높음,흐림,낮,10.0,9.0,9.701387244719415,9.701387244719415,1.0,1.077931916079935,1.42,0.0,0.0,1.0,0.1111111111111111
E00119,E,여성,40대,높음,흐림,낮,10.0,9.0,9.24631709110005,9.24631709110005,1.0,1.0273685656777833,1.3671428571428572,0.0,0.0,0.0,0.0
E00120,E,여성,20대,높음,흐림,낮,10.0,9.0,10.000125218596104,10.000028426147423,0.9999903208763327,1.111125024288456,1.417142857142857,3.0,0.3333333333333333,0.0,0.0
E00121,E,여성,40대,높음,흐림,낮,10.0,9.0,9.836096622517482,9.835948198257016,0.9999849102478185,1.0928996247241647,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
E00122,E,여성,20대,높음,흐림,낮,10.0,9.0,8.004993696032862,8.004993696032862,1.0,0.8894437440036513,1.4285714285714286,1.0,0.1111111111111111,0.0,0.0
E00123,E,남성,20대,높음,흐림,낮,10.0,9.0,9.112185382541474,9.112185382541474,1.0,1.0124650425046082,1.0785714285714283,1.0,0.1111111111111111,0.0,0.0
E00124,E,남성,20대,높음,흐림,낮,10.0,9.0,8.427266098775494,8.427266098775494,1.0,0.9363628998639437,1.2842857142857145,1.0,0.1111111111111111,0.0,0.0
E00125,E,남성,30대,높음,흐림,낮,10.0,9.0,9.233208335874075,9.23314344235772,0.9999929717261873,1.0259120373193416,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
E00126,E,여성,60대 이상,높음,흐림,낮,10.0,9.0,10.000032495616258,10.000005212667492,0.9999972717139891,1.1111147217351398,1.4242857142857144,0.0,0.0,2.0,0.2222222222222222
E00127,E,남성,20대,높음,흐림,낮,10.0,9.0,8.52500932193439,8.52500932193439,1.0,0.9472232579927099,1.4142857142857144,0.0,0.0,0.0,0.0
E00128,E,여성,30대,높음,흐림,낮,10.0,9.0,10.000047945017826,10.000022066097628,0.9999974121203878,1.111116438335314,1.4157142857142857,0.0,0.0,0.0,0.0
E00129,E,여성,20대,높음,흐림,낮,10.0,9.0,8.912564237755646,8.912564237755646,1.0,0.9902849153061829,1.0042857142857142,0.0,0.0,1.0,0.1111111111111111
E00130,E,여성,40대,높음,흐림,낮,10.0,9.0,7.455097449551502,7.454672533267381,0.9999430032555582,0.8283441610612781,1.405714285714286,0.0,0.0,1.0,0.1111111111111111
E00131,E,여성,20대,높음,흐림,낮,10.0,9.0,10.000039763332962,10.000005245284987,0.9999965482089279,1.111115529259218,1.0871428571428574,1.0,0.1111111111111111,0.0,0.0
E00132,E,여성,30대,높음,흐림,낮,10.0,9.0,8.141377924773234,8.141340429210166,0.9999953944450909,0.904597547197026,1.417142857142857,2.0,0.2222222222222222,1.0,0.1111111111111111
E00133,E,남성,40대,높음,흐림,낮,10.0,9.0,8.3823289913782,8.3823289913782,1.0,0.9313698879309111,1.4242857142857144,0.0,0.0,1.0,0.1111111111111111
E00134,E,남성,30대,높음,흐림,낮,10.0,9.0,8.394639333224774,8.394590192091298,0.9999941461292707,0.9327377036916416,1.0185714285714285,0.0,0.0,0.0,0.0
E00135,E,여성,20대,높음,흐림,낮,10.0,9.0,9.684408219958241,9.68438928840733,0.9999980451514969,1.076045357773138,1.4185714285714286,2.0,0.2222222222222222,0.0,0.0
E00136,E,남성,50대,높음,흐림,낮,10.0,9.0,9.88423486797708,9.88423486797708,1.0,1.0982483186641199,1.417142857142857,0.0,0.0,0.0,0.0
E00137,E,남성,50대,높음,흐림,낮,10.0,9.0,9.046171377457132,9.046171377457132,1.0,1.0051301530507923,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
E00138,E,여성,40대,높음,흐림,낮,10.0,9.0,8.430059476617046,8.430024716547189,0.9999958766518844,0.9366732751796718,1.2214285714285713,0.0,0.0,0.0,0.0
E00139,E,여성,20대,높음,흐림,낮,10.0,9.0,9.248764444350392,9.248681512092555,0.99999103315277,1.0276404938167103,1.4285714285714286,0.0,0.0,3.0,0.3333333333333333
E00140,E,남성,50대,높음,흐림,낮,10.0,9.0,10.000047288512276,10.000000181875127,0.999995289358561,1.111116365390253,1.42,0.0,0.0,0.0,0.0
E00141,E,여성,40대,높음,흐림,낮,10.0,9.0,9.745226115617236,9.745202750072,0.9999976023598675,1.0828029017352483,1.4214285714285713,0.0,0.0,0.0,0.0
E00142,E,여성,50대,높음,흐림,낮,10.0,9.0,9.532162430806892,9.532162430806892,1.0,1.0591291589785436,1.3614285714285717,0.0,0.0,1.0,0.1111111111111111
E00143,E,여성,20대,높음,흐림,낮,10.0,9.0,10.000054876317204,10.000037080183485,0.999998220396394,1.1111172084796894,1.417142857142857,0.0,0.0,0.0,0.0
E00144,E,남성,40대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4257142857142855,2.0,0.2222222222222222,0.0,0.0
E00145,E,남성,40대,높음,흐림,낮,10.0,9.0,10.00002852747391,10.000001879685747,0.9999973352287856,1.1111142808304344,1.1742857142857142,2.0,0.2222222222222222,0.0,0.0
E00146,E,남성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4271428571428573,0.0,0.0,2.0,0.2222222222222222
E00147,E,남성,30대,높음,흐림,낮,10.0,9.0,9.74377023715337,9.74377023715337,1.0,1.0826411374614855,1.422857142857143,0.0,0.0,0.0,0.0
E00148,E,남성,60대 이상,높음,흐림,낮,10.0,9.0,10.00005240435351,10.000018367841449,0.9999965963666303,1.1111169338170568,0.95,0.0,0.0,0.0,0.0
E00149,E,여성,40대,높음,흐림,낮,10.0,9.0,9.35416173912106,9.35416173912106,1.0,1.0393513043467846,0.7,0.0,0.0,1.0,0.1111111111111111
E00150,E,남성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.9885714285714284,2.0,0.2222222222222222,0.0,0.0
E00151,E,여성,50대,높음,흐림,낮,10.0,9.0,9.109605558326333,9.109546105194829,0.9999934735778488,1.0121783953695926,1.4028571428571428,0.0,0.0,0.0,0.0
E00152,E,여성,40대,높음,흐림,낮,10.0,9.0,8.07873284656093,8.078187952071016,0.9999325519855324,0.8976369829512145,1.42,0.0,0.0,0.0,0.0
E00153,E,여성,40대,높음,흐림,낮,10.0,9.0,7.758305114260145,7.758282113363154,0.9999970353193575,0.8620339015844606,1.1242857142857143,1.0,0.1111111111111111,0.0,0.0
E00154,E,여성,10대,높음,흐림,낮,10.0,9.0,9.57511942020399,9.57508298089918,0.9999961943759436,1.0639021578004433,1.4185714285714286,1.0,0.1111111111111111,1.0,0.1111111111111111
