pedestrian_id,location,gender,age_group,crowd_density,weather,time_period,n_points_valid,duration_s,path_length_m,displacement_m,straightness,traj_avg_speed_ms,base_speed_ms,stop_count,stop_rate_per_s,direction_change,direction_change_rate
B00017,B,남성,40대,높음,맑음,낮,10.0,9.0,10.000024531988542,10.000000467334345,0.9999975935404839,1.1111138368876157,1.2957142857142858,0.0,0.0,0.0,0.0
B00018,B,여성,60대 이상,높음,맑음,낮,10.0,9.0,8.079081889252453,8.079038272194826,0.999994601235855,0.8976757654724948,1.4142857142857144,0.0,0.0,0.0,0.0
B00019,B,남성,10대,높음,맑음,낮,10.0,9.0,8.440000000000001,8.440000000000001,1.0,0.9377777777777779,1.205714285714286,1.0,0.1111111111111111,0.0,0.0
B00020,B,남성,40대,높음,맑음,낮,10.0,9.0,7.918309056513971,7.918309056513971,1.0,0.8798121173904412,1.4142857142857144,0.0,0.0,0.0,0.0
B00021,B,여성,20대,높음,맑음,낮,10.0,9.0,8.583684139522925,8.583661751243845,0.9999973917634065,0.9537426821692139,1.4257142857142855,0.0,0.0,0.0,0.0
B00022,B,여성,40대,높음,맑음,낮,10.0,9.0,9.771839801290815,9.771839801290813,0.9999999999999998,1.0857599779212017,1.4257142857142855,0.0,0.0,0.0,0.0
B00023,B,남성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.42,0.0,0.0,1.0,0.1111111111111111
B00024,B,남성,30대,높음,맑음,낮,10.0,9.0,9.900045350526014,9.900000201396322,0.9999954395027403,1.1000050389473348,1.4142857142857144,2.0,0.2222222222222222,1.0,0.1111111111111111
B00025,B,남성,30대,높음,맑음,낮,10.0,9.0,8.559306726728293,8.559271784668775,0.9999959176530725,0.9510340807475881,1.4257142857142855,0.0,0.0,2.0,0.2222222222222222
B00026,B,남성,20대,높음,맑음,낮,10.0,9.0,8.782846924691615,8.782816930022067,0.9999965848579845,0.9758718805212906,1.422857142857143,0.0,0.0,0.0,0.0
B00027,B,남성,40대,높음,맑음,낮,10.0,9.0,9.298016412840585,9.297838509524729,0.9999808665302407,1.033112934760065,1.4242857142857144,2.0,0.2222222222222222,1.0,0.1111111111111111
B00028,B,여성,50대,높음,맑음,낮,10.0,9.0,8.934389220641421,8.934389220641423,1.0000000000000002,0.9927099134046024,1.3714285714285717,0.0,0.0,0.0,0.0
B00029,B,남성,50대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.8728571428571428,0.0,0.0,0.0,0.0
B00030,B,여성,10대,높음,맑음,낮,10.0,9.0,10.000157615325126,10.000085662875959,0.9999928048684896,1.111128623925014,1.4185714285714286,0.0,0.0,0.0,0.0
B00031,B,여성,50대,높음,맑음,낮,10.0,9.0,9.957366542272785,9.957287070711509,0.9999920188173309,1.1063740602525316,1.4242857142857144,1.0,0.1111111111111111,1.0,0.1111111111111111
B00032,B,남성,30대,높음,맑음,낮,10.0,9.0,8.85915174109695,8.859097272028556,0.9999938516609733,0.9843501934552167,1.4257142857142855,0.0,0.0,1.0,0.1111111111111111
B00033,B,여성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4242857142857144,0.0,0.0,0.0,0.0
B00034,B,남성,20대,높음,맑음,낮,10.0,9.0,9.884200935457297,9.884200935457297,1.0,1.098244548384144,1.4157142857142857,0.0,0.0,0.0,0.0
B00035,B,남성,30대,높음,맑음,낮,10.0,9.0,9.156982397407722,9.156933392951444,0.999994648405539,1.017442488600858,0.9685714285714284,0.0,0.0,3.0,0.3333333333333333
B00036,B,남성,30대,높음,맑음,낮,10.0,9.0,7.241704570763709,7.241704570763709,1.0,0.8046338411959676,1.272857142857143,4.0,0.4444444444444444,0.0,0.0
B00037,B,남성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4271428571428573,0.0,0.0,0.0,0.0
B00038,B,여성,30대,높음,맑음,낮,10.0,9.0,7.66793842200771,7.667866718012626,0.9999906488561674,0.8519931580008566,1.422857142857143,0.0,0.0,0.0,0.0
B00039,B,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4157142857142857,0.0,0.0,0.0,0.0
B00040,B,남성,40대,높음,맑음,낮,10.0,9.0,10.000046496671295,10.000034983512588,0.9999988486894825,1.1111162774079217,1.422857142857143,0.0,0.0,3.0,0.3333333333333333
B00041,B,남성,50대,높음,맑음,낮,10.0,9.0,9.155834718806375,9.155806092760884,0.9999968734641493,1.017314968756264,1.4285714285714286,0.0,0.0,0.0,0.0
B00042,B,남성,60대 이상,높음,맑음,낮,10.0,9.0,9.223362924124745,9.223315220349493,0.9999948279412136,1.0248181026805272,1.4085714285714286,2.0,0.2222222222222222,0.0,0.0
B00043,B,여성,50대,높음,맑음,낮,10.0,9.0,8.86656503964634,8.86656503964634,1.0,0.9851738932940377,1.4214285714285713,0.0,0.0,0.0,0.0
B00044,B,여성,30대,높음,맑음,낮,10.0,9.0,8.86445244953082,8.86437441319124,0.9999911967106796,0.9849391610589799,1.4214285714285713,1.0,0.1111111111111111,0.0,0.0
B00045,B,남성,50대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.1414285714285717,0.0,0.0,0.0,0.0
B00046,B,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4157142857142857,0.0,0.0,0.0,0.0
B00047,B,남성,10대,높음,맑음,낮,10.0,9.0,8.14299754046647,8.142934248727665,0.9999922274643348,0.9047775044962744,1.4185714285714286,0.0,0.0,0.0,0.0
B00048,B,여성,40대,높음,맑음,낮,10.0,9.0,9.980026737525124,9.98001478319302,0.999998802174341,1.1088918597250137,1.4257142857142855,0.0,0.0,0.0,0.0
B00049,B,여성,50대,높음,맑음,낮,10.0,9.0,8.05744638583202,8.057204896472165,0.9999700290453959,0.8952718206480021,1.42,0.0,0.0,0.0,0.0
B00050,B,남성,20대,높음,맑음,낮,10.0,9.0,9.491145450951489,9.491100320616145,0.999995245006456,1.0545717167723876,1.4214285714285713,2.0,0.2222222222222222,0.0,0.0
B00051,B,여성,20대,높음,맑음,낮,10.0,9.0,10.00011309471371,10.000043628790136,0.999993053486204,1.1111236771904123,0.9185714285714288,0.0,0.0,1.0,0.1111111111111111
B00052,B,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4271428571428573,2.0,0.2222222222222222,2.0,0.2222222222222222
B00053,B,여성,10대,높음,맑음,낮,10.0,9.0,9.465805136750419,9.465805136750419,1.0,1.0517561263056021,1.4157142857142857,0.0,0.0,2.0,0.2222222222222222
B00054,B,남성,30대,높음,맑음,낮,10.0,9.0,10.00006116822856,10.000017442295537,0.9999956274334438,1.1111179075809512,1.3214285714285714,0.0,0.0,3.0,0.3333333333333333
B00055,B,남성,50대,높음,맑음,낮,10.0,9.0,8.860367018281451,8.860330675546958,0.9999958982811414,0.9844852242534946,1.195714285714286,1.0,0.1111111111111111,2.0,0.2222222222222222
B00056,B,여성,20대,높음,맑음,낮,10.0,9.0,10.000044135767888,10.000000563496785,0.9999956427921205,1.111116015085321,1.4242857142857144,2.0,0.2222222222222222,0.0,0.0
B00057,B,여성,30대,높음,맑음,낮,10.0,9.0,10.000119049653463,10.000025208392483,0.9999906159856183,1.1111243388503849,1.4214285714285713,3.0,0.3333333333333333,0.0,0.0
B00058,B,여성,40대,높음,맑음,낮,10.0,9.0,9.534671757360707,9.534611120860712,0.9999936404208201,1.0594079730400785,1.0528571428571427,0.0,0.0,0.0,0.0
B00059,B,남성,40대,높음,맑음,낮,10.0,9.0,9.263053520060636,9.263053520060636,1.0,1.0292281688956262,1.417142857142857,1.0,0.1111111111111111,0.0,0.0
B00060,B,남성,40대,높음,맑음,낮,10.0,9.0,8.238006943895021,8.238006943895021,1.0,0.9153341048772246,0.767142857142857,0.0,0.0,1.0,0.1111111111111111
B00061,B,남성,60대 이상,높음,맑음,낮,10.0,9.0,7.934734658732173,7.934734658732173,1.0,0.8816371843035749,1.42,1.0,0.1111111111111111,0.0,0.0
B00062,B,남성,20대,높음,맑음,낮,10.0,9.0,9.69807827199498,9.69805164615223,0.9999972545238341,1.0775642524438866,1.4214285714285713,4.0,0.4444444444444444,0.0,0.0
B00063,B,남성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4214285714285713,1.0,0.1111111111111111,1.0,0.1111111111111111
B00064,B,여성,40대,높음,맑음,낮,10.0,9.0,10.000039730436303,10.000013559413915,0.9999973829081591,1.1111155256040337,1.4242857142857144,2.0,0.2222222222222222,0.0,0.0
B00065,B,남성,40대,높음,맑음,낮,10.0,9.0,10.000040330685517,10.000021805939893,0.9999981475329087,1.1111155922983906,0.7971428571428572,1.0,0.1111111111111111,0.0,0.0
B00066,B,여성,40대,높음,맑음,낮,10.0,9.0,10.00001694355677,10.000005283634662,0.9999988340097649,1.11111299372853,1.417142857142857,1.0,0.1111111111111111,1.0,0.1111111111111111
B00067,B,남성,40대,높음,맑음,낮,10.0,9.0,7.44967406257239,7.449674062572391,1.0000000000000002,0.8277415625080433,1.3314285714285714,0.0,0.0,0.0,0.0
B00068,B,남성,20대,높음,맑음,낮,10.0,9.0,8.940654115627815,8.940654115627815,1.0,0.993406012847535,1.4157142857142857,1.0,0.1111111111111111,0.0,0.0
B00069,B,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4185714285714286,1.0,0.1111111111111111,1.0,0.1111111111111111
B00070,B,여성,30대,높음,맑음,낮,10.0,9.0,9.152548918211565,9.152442046920353,0.9999883233302365,1.016949879801285,1.422857142857143,1.0,0.1111111111111111,0.0,0.0
B00071,B,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.407142857142857,0.0,0.0,0.0,0.0
B00072,B,여성,50대,높음,맑음,낮,10.0,9.0,8.572329725741586,8.5723136191573,0.999998121096038,0.952481080637954,1.19,1.0,0.1111111111111111,1.0,0.1111111111111111
B00073,B,남성,40대,높음,맑음,낮,10.0,9.0,9.330056504087853,9.330056504087853,1.0,1.0366729448986503,1.417142857142857,2.0,0.2222222222222222,0.0,0.0
B00074,B,남성,10대,높음,맑음,낮,10.0,9.0,7.570232371270491,7.570232371270491,1.0,0.8411369301411656,1.4242857142857144,1.0,0.1111111111111111,2.0,0.2222222222222222
B00075,B,남성,40대,높음,맑음,낮,10.0,9.0,9.863593181968772,9.863567346760032,0.9999973807507808,1.0959547979965303,1.4214285714285713,0.0,0.0,0.0,0.0
B00076,B,남성,30대,높음,맑음,낮,10.0,9.0,7.806945900148513,7.806913634933685,0.9999958671143312,0.8674384333498347,1.417142857142857,0.0,0.0,0.0,0.0
B00077,B,여성,30대,높음,맑음,낮,10.0,9.0,8.378744624076552,8.378744624076552,1.0,0.9309716248973946,1.2085714285714286,2.0,0.2222222222222222,1.0,0.1111111111111111
B00078,B,여성,50대,높음,맑음,낮,10.0,9.0,10.000054366191653,10.000012725032525,0.9999958359067257,1.1111171517990726,1.2057142857142855,0.0,0.0,0.0,0.0
B00079,B,남성,10대,높음,맑음,낮,10.0,9.0,9.540233413128302,9.540233413128302,1.0,1.0600259347920336,1.422857142857143,1.0,0.1111111111111111,0.0,0.0
B00080,B,여성,40대,높음,맑음,낮,10.0,9.0,10.000053227033357,10.000024639106696,0.9999971412225503,1.1111170252259286,1.1014285714285714,2.0,0.2222222222222222,0.0,0.0
B00081,B,남성,20대,높음,맑음,낮,10.0,9.0,10.000112102494871,10.000002098059365,0.9999889996797657,1.1111235669438746,1.4142857142857144,0.0,0.0,1.0,0.1111111111111111
B00082,B,남성,40대,높음,맑음,낮,10.0,9.0,10.00003844016161,10.000000878810859,0.9999962438793635,1.111115382240179,1.2014285714285715,2.0,0.2222222222222222,0.0,0.0
B00083,B,남성,30대,높음,맑음,낮,10.0,9.0,10.000034164784962,10.00001200903626,0.9999977844326992,1.111114907198329,1.4142857142857144,1.0,0.1111111111111111,0.0,0.0
B00084,B,여성,30대,높음,맑음,낮,10.0,9.0,8.264629977690301,8.264629977690301,1.0,0.9182922197433668,1.4214285714285713,0.0,0.0,0.0,0.0
B00085,B,여성,10대,높음,맑음,낮,10.0,9.0,9.743491863243667,9.743491863243667,1.0,1.0826102070270742,1.42,1.0,0.1111111111111111,0.0,0.0
B00086,B,여성,30대,높음,맑음,낮,10.0,9.0,9.240684990177163,9.240674189106926,0.9999988311396559,1.0267427766863515,1.4157142857142857,0.0,0.0,0.0,0.0
B00087,B,남성,20대,높음,맑음,낮,10.0,9.0,10.00007118300215,10.0000073407228,0.9999936158175095,1.1111190203335723,1.2385714285714289,0.0,0.0,0.0,0.0
B00088,B,여성,50대,높음,맑음,낮,10.0,9.0,9.826404353628101,9.826404353628103,1.0000000000000002,1.0918227059586778,0.9214285714285716,0.0,0.0,0.0,0.0
B00089,B,여성,30대,높음,맑음,낮,10.0,9.0,8.9065974769937,8.906562223916376,0.9999960419141637,0.9896219418881889,1.422857142857143,0.0,0.0,0.0,0.0
B00090,B,남성,40대,높음,맑음,낮,10.0,9.0,8.183989605292634,8.183989605292634,1.0,0.9093321783658482,1.4157142857142857,0.0,0.0,2.0,0.2222222222222222
B00091,B,여성,30대,높음,맑음,낮,10.0,9.0,8.239210347362105,8.229887721299477,0.9988685049088942,0.9154678163735672,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
B00092,B,남성,40대,높음,맑음,낮,10.0,9.0,8.708699117879851,8.708689973241826,0.9999989499421325,0.9676332353199835,1.2685714285714285,0.0,0.0,1.0,0.1111111111111111
B00093,B,남성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.7000000000000001,1.0,0.1111111111111111,1.0,0.1111111111111111
B00094,B,여성,30대,높음,맑음,낮,10.0,9.0,8.77611668367613,8.776096293074694,0.999997676580409,0.9751240759640145,1.2785714285714287,0.0,0.0,0.0,0.0
B00095,B,여성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.42,0.0,0.0,1.0,0.1111111111111111
B00096,B,남성,30대,높음,맑음,낮,10.0,9.0,10.000112944239095,10.000016245311041,0.9999903302164093,1.1111236604710106,1.417142857142857,3.0,0.3333333333333333,0.0,0.0
B00097,B,남성,40대,높음,맑음,낮,10.0,9.0,8.941245931811496,8.941191285938695,0.9999938883380216,0.9934717702012773,1.4242857142857144,0.0,0.0,0.0,0.0
B00098,B,여성,20대,높음,맑음,낮,10.0,9.0,10.000014020596712,10.00000265258292,0.9999988632002146,1.1111126689551902,1.4214285714285713,0.0,0.0,0.0,0.0
B00099,B,여성,50대,높음,맑음,낮,10.0,9.0,8.070364604741506,8.070345901148587,0.9999976824352014,0.8967071783046118,1.42,0.0,0.0,0.0,0.0
B00100,B,남성,30대,높음,맑음,낮,10.0,9.0,8.65498164950947,8.654872505874083,0.9999873895012368,0.9616646277232744,1.3157142857142858,1.0,0.1111111111111111,0.0,0.0
B00101,B,여성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4285714285714286,1.0,0.1111111111111111,1.0,0.1111111111111111
B00102,B,남성,40대,높음,맑음,낮,10.0,9.0,10.000022211387039,10.000003402995997,0.9999981191650734,1.1111135790430042,1.4271428571428573,0.0,0.0,0.0,0.0
B00103,B,남성,20대,높음,맑음,낮,10.0,9.0,10.000081362434392,10.000047424548892,0.9999966062390625,1.1111201513815991,1.0071428571428571,0.0,0.0,0.0,0.0
B00104,B,남성,50대,높음,맑음,낮,10.0,9.0,7.297952102942167,7.297952102942167,1.0,0.8108835669935741,1.2042857142857142,1.0,0.1111111111111111,0.0,0.0
B00105,B,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.2085714285714284,0.0,0.0,3.0,0.3333333333333333
B00106,B,남성,50대,높음,맑음,낮,10.0,9.0,8.219227765748343,8.219175239314733,0.9999936093225414,0.9132475295275937,1.2214285714285715,1.0,0.1111111111111111,0.0,0.0
B00107,B,남성,50대,높음,맑음,낮,10.0,9.0,7.910440680592785,7.910410849424332,0.9999962288866503,0.8789378533991984,1.4185714285714286,0.0,0.0,1.0,0.1111111111111111
B00108,B,남성,40대,높음,맑음,낮,10.0,9.0,8.127068270409985,8.127068270409985,1.0,0.9030075856011095,1.4214285714285713,1.0,0.1111111111111111,0.0,0.0
B00109,B,남성,30대,높음,맑음,낮,10.0,9.0,7.44305499593543,7.44305499593543,1.0,0.8270061106594923,1.4271428571428573,0.0,0.0,0.0,0.0
B00110,B,여성,20대,높음,맑음,낮,10.0,9.0,8.367551709575144,8.367551709575144,1.0,0.9297279677305715,1.4257142857142855,4.0,0.4444444444444444,0.0,0.0
B00111,B,여성,40대,높음,맑음,낮,10.0,9.0,7.897056626019229,7.896954588395651,0.9999870790310352,0.8774507362243589,1.4142857142857144,1.0,0.1111111111111111,0.0,0.0
B00112,B,남성,20대,높음,맑음,낮,10.0,9.0,9.714073426044338,9.71403468154432,0.999996011508425,1.0793414917827042,1.4271428571428573,0.0,0.0,0.0,0.0
B00113,B,남성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.37,1.0,0.1111111111111111,0.0,0.0
B00114,B,남성,20대,높음,맑음,낮,10.0,9.0,10.000004245822975,10.000000387922627,0.9999996142101291,1.1111115828692195,1.4271428571428573,0.0,0.0,0.0,0.0
B00115,B,남성,40대,높음,맑음,낮,10.0,9.0,8.779999999999998,8.779999999999998,1.0,0.9755555555555553,1.2542857142857142,2.0,0.2222222222222222,2.0,0.2222222222222222
B00116,B,남성,20대,높음,맑음,낮,10.0,9.0,10.000008938427216,10.00000215179501,0.9999993213373861,1.1111121042696908,1.4214285714285713,0.0,0.0,0.0,0.0
B00117,B,남성,10대,높음,맑음,낮,10.0,9.0,9.179782249913494,9.179725110238966,0.9999937754869372,1.0199758055459438,1.4271428571428573,1.0,0.1111111111111111,0.0,0.0
B00118,B,남성,20대,높음,맑음,낮,10.0,9.0,10.000045436985916,10.000013416388052,0.9999967979547627,1.1111161596651018,1.417142857142857,0.0,0.0,0.0,0.0
B00119,B,남성,30대,높음,맑음,낮,10.0,9.0,8.174689534220361,8.174639986907426,0.9999939389364296,0.9082988371355957,1.417142857142857,0.0,0.0,0.0,0.0
B00120,B,여성,40대,높음,맑음,낮,10.0,9.0,10.000074094355597,10.000016820215338,0.9999942726284107,1.1111193438172886,1.2757142857142856,1.0,0.1111111111111111,0.0,0.0
B00121,B,여성,20대,높음,맑음,낮,10.0,9.0,8.788295115433575,8.788262563413086,0.9999962959800438,0.9764772350481751,1.4271428571428573,1.0,0.1111111111111111,0.0,0.0
B00122,B,여성,20대,높음,맑음,낮,10.0,9.0,10.000063359574984,10.000044458189866,0.9999981098734639,1.111118151063887,1.4257142857142855,0.0,0.0,0.0,0.0
B00123,B,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4185714285714286,0.0,0.0,0.0,0.0
B00124,B,남성,40대,높음,맑음,낮,10.0,9.0,9.838407444580078,9.83834695503813,0.9999938516937534,1.0931563827311197,1.0814285714285714,2.0,0.2222222222222222,0.0,0.0
B00125,B,남성,20대,높음,맑음,낮,10.0,9.0,9.416253336594497,9.416253336594497,1.0,1.046250370732722,1.4242857142857144,1.0,0.1111111111111111,1.0,0.1111111111111111
B00126,B,남성,20대,높음,맑음,낮,10.0,9.0,8.569046248573997,8.569014919043564,0.9999963438719405,0.9521162498415552,1.4142857142857144,0.0,0.0,1.0,0.1111111111111111
B00127,B,남성,20대,높음,맑음,낮,10.0,9.0,10.000019052567465,10.000000282013316,0.9999981229481614,1.1111132280630516,1.42,0.0,0.0,1.0,0.1111111111111111
B00128,B,여성,50대,높음,맑음,낮,10.0,9.0,10.000047945017826,10.000022066097628,0.9999974121203878,1.111116438335314,0.7000000000000001,0.0,0.0,3.0,0.3333333333333333
B00129,B,여성,30대,높음,맑음,낮,10.0,9.0,9.264069678376998,9.26405953221268,0.9999989047832465,1.0293410753752221,1.4285714285714286,0.0,0.0,0.0,0.0
B00130,B,남성,30대,높음,맑음,낮,10.0,9.0,9.850758106637786,9.850713607993777,0.9999954827188398,1.0945286785153094,1.3,0.0,0.0,2.0,0.2222222222222222
B00131,B,남성,20대,높음,맑음,낮,10.0,9.0,10.000039763332962,10.000005245284987,0.9999965482089279,1.111115529259218,1.4185714285714286,0.0,0.0,0.0,0.0
B00132,B,여성,50대,높음,맑음,낮,10.0,9.0,7.410000000000001,7.410000000000001,1.0,0.8233333333333335,1.0585714285714285,0.0,0.0,0.0,0.0
B00133,B,남성,20대,높음,맑음,낮,10.0,9.0,9.11310589544178,9.11309472779447,0.9999987745509118,1.0125673217157534,1.417142857142857,1.0,0.1111111111111111,0.0,0.0
B00134,B,여성,40대,높음,맑음,낮,10.0,9.0,9.145623282457175,9.145596592541859,0.9999970816734418,1.0161803647174639,1.4257142857142855,0.0,0.0,2.0,0.2222222222222222
B00135,B,여성,30대,높음,맑음,낮,10.0,9.0,7.890028869996816,7.8900060288523735,0.9999971050619942,0.8766698744440906,1.1271428571428572,3.0,0.3333333333333333,1.0,0.1111111111111111
B00136,B,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.0171428571428571,0.0,0.0,0.0,0.0
B00137,B,여성,30대,높음,맑음,낮,10.0,9.0,9.803013307941002,9.803013307941002,1.0,1.0892237008823336,0.9157142857142856,0.0,0.0,1.0,0.1111111111111111
B00138,B,여성,30대,높음,맑음,낮,10.0,9.0,9.854583876718092,9.854566281818505,0.9999982145466711,1.094953764079788,1.0257142857142856,0.0,0.0,0.0,0.0
B00139,B,여성,40대,높음,맑음,낮,10.0,9.0,9.749092010892028,9.749045456592107,0.9999952247553034,1.0832324456546698,1.4271428571428573,0.0,0.0,0.0,0.0
B00140,B,남성,30대,높음,맑음,낮,10.0,9.0,10.000079917409327,10.000000307368962,0.9999920390595853,1.1111199908232585,1.03,0.0,0.0,0.0,0.0
B00141,B,남성,10대,높음,맑음,낮,10.0,9.0,9.74514589977392,9.74514589977392,1.0,1.082793988863769,1.4200000000000002,0.0,0.0,0.0,0.0
B00142,B,여성,20대,높음,맑음,낮,10.0,9.0,9.889074410831071,9.888970164932092,0.9999894584776442,1.0987860456478968,1.4185714285714286,1.0,0.1111111111111111,0.0,0.0
B00143,B,여성,40대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.9357142857142858,0.0,0.0,1.0,0.1111111111111111
B00144,B,남성,30대,높음,맑음,낮,10.0,9.0,10.000037667692146,10.000006082246703,0.9999968414673531,1.1111152964102384,1.2185714285714284,1.0,0.1111111111111111,0.0,0.0
B00145,B,여성,50대,높음,맑음,낮,10.0,9.0,8.532086804176654,8.532055571655658,0.9999963394042146,0.9480096449085171,1.4214285714285713,0.0,0.0,0.0,0.0
B00146,B,남성,30대,높음,맑음,낮,10.0,9.0,10.000048613196332,10.00000416750376,0.9999955554523492,1.1111165125773703,1.4185714285714286,0.0,0.0,0.0,0.0
B00147,B,여성,20대,높음,맑음,낮,10.0,9.0,10.000102953250394,10.000000091795858,0.9999897139604444,1.1111225503611548,1.1585714285714286,0.0,0.0,0.0,0.0
B00148,B,여성,20대,높음,맑음,낮,10.0,9.0,9.856186639068373,9.856128277973932,0.9999940787348517,1.0951318487853747,1.4157142857142857,1.0,0.1111111111111111,0.0,0.0
B00149,B,여성,50대,높음,맑음,낮,10.0,9.0,10.000029167389892,10.00000274903616,0.9999973581723323,1.1111143519322102,0.9428571428571428,0.0,0.0,0.0,0.0
B00150,B,여성,30대,높음,맑음,낮,10.0,9.0,8.411769529485406,8.411749753585568,0.9999976490202485,0.9346410588317118,1.237142857142857,3.0,0.3333333333333333,0.0,0.0
B00151,B,남성,20대,높음,맑음,낮,10.0,9.0,10.000054014916211,10.000000352463301,0.9999946337836946,1.1111171127684678,1.4185714285714286,0.0,0.0,0.0,0.0
B00152,B,여성,30대,높음,맑음,낮,10.0,9.0,8.962253339318984,8.962073984780707,0.9999799877852715,0.9958059265909982,1.205714285714286,0.0,0.0,0.0,0.0
B00153,B,여성,40대,높음,맑음,낮,10.0,9.0,9.111375514663447,9.111355822095737,0.9999978386833384,1.0123750571848273,1.4185714285714286,0.0,0.0,0.0,0.0
B00154,B,여성,20대,높음,맑음,낮,10.0,9.0,8.990048783820795,8.990030234633542,0.9999979366978201,0.9988943093134216,1.284285714285714,1.0,0.1111111111111111,3.0,0.3333333333333333
B00155,B,남성,30대,높음,맑음,낮,10.0,9.0,10.000065033427303,10.00001124694716,0.9999946213869647,1.1111183370474782,1.4214285714285713,1.0,0.1111111111111111,0.0,0.0
