pedestrian_id,location,gender,age_group,crowd_density,weather,time_period,n_points_valid,duration_s,path_length_m,displacement_m,straightness,traj_avg_speed_ms,base_speed_ms,stop_count,stop_rate_per_s,direction_change,direction_change_rate
D00100,D,여성,50대,높음,맑음,낮,10.0,9.0,8.654871312842022,8.654871312842022,1.0,0.961652368093558,1.42,0.0,0.0,0.0,0.0
D00101,D,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4242857142857144,0.0,0.0,2.0,0.2222222222222222
D00102,D,여성,30대,높음,맑음,낮,10.0,9.0,9.355713946643654,9.355679971398258,0.9999963685031854,1.039523771849295,1.42,0.0,0.0,0.0,0.0
D00103,D,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.7628571428571428,0.0,0.0,1.0,0.1111111111111111
D00104,D,여성,40대,높음,맑음,낮,10.0,9.0,8.325678376184065,8.325630313924057,0.9999942272259584,0.9250753751315628,1.42,0.0,0.0,0.0,0.0
D00105,D,여성,20대,높음,맑음,낮,10.0,9.0,10.000029361179257,10.000001637631263,0.9999972276533405,1.1111143734643618,1.4242857142857144,0.0,0.0,0.0,0.0
D00106,D,여성,20대,높음,맑음,낮,10.0,9.0,8.219202066452427,8.21917347077371,0.9999965208692417,0.9132446740502697,1.417142857142857,1.0,0.1111111111111111,2.0,0.2222222222222222
D00107,D,여성,20대,높음,맑음,낮,10.0,9.0,7.9104688905320195,7.910419280948115,0.9999937286165218,0.878940987836891,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
D00108,D,여성,50대,높음,맑음,낮,10.0,9.0,10.00003546998134,10.000001894967461,0.9999966425105211,1.111115052220149,1.4185714285714286,0.0,0.0,0.0,0.0
D00109,D,남성,20대,높음,맑음,낮,10.0,9.0,7.443182795582924,7.443060441658364,0.9999835616122941,0.8270203106203249,1.4242857142857144,0.0,0.0,0.0,0.0
D00110,D,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.022857142857143,1.0,0.1111111111111111,0.0,0.0
D00111,D,여성,20대,높음,맑음,낮,10.0,9.0,10.000070345335958,10.00000016134288,0.999992981650063,1.111118927259551,1.4271428571428573,0.0,0.0,0.0,0.0
D00112,D,여성,20대,높음,맑음,낮,10.0,9.0,9.714074024360023,9.71403468154432,0.9999959499160079,1.0793415582622248,1.4271428571428573,0.0,0.0,0.0,0.0
D00113,D,여성,20대,높음,맑음,낮,10.0,9.0,9.793213264478796,9.793213264478794,0.9999999999999998,1.0881348071643107,1.412857142857143,0.0,0.0,1.0,0.1111111111111111
D00114,D,여성,40대,높음,맑음,낮,10.0,9.0,10.000004245822975,10.000000387922627,0.9999996142101291,1.1111115828692195,1.4142857142857144,0.0,0.0,0.0,0.0
D00115,D,여성,20대,높음,맑음,낮,10.0,9.0,9.246102693310116,9.246070302373335,0.9999964968011004,1.027344743701124,1.4242857142857144,1.0,0.1111111111111111,1.0,0.1111111111111111
D00116,D,여성,30대,높음,맑음,낮,10.0,9.0,8.626465822418105,8.626452270534543,0.9999984290341095,0.9584962024909005,1.4257142857142855,0.0,0.0,0.0,0.0
D00117,D,남성,20대,높음,맑음,낮,10.0,9.0,9.72533912069438,9.72528576857473,0.9999945141121571,1.080593235632709,1.4257142857142855,0.0,0.0,0.0,0.0
D00118,D,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.2085714285714286,0.0,0.0,0.0,0.0
D00119,D,남성,50대,높음,맑음,낮,10.0,9.0,9.110004997095167,9.109960536705437,0.9999951196086342,1.0122227774550185,0.96,0.0,0.0,0.0,0.0
D00120,D,남성,20대,높음,맑음,낮,10.0,9.0,8.034418172968007,8.034294045424437,0.9999845505248921,0.8927131303297785,1.417142857142857,0.0,0.0,0.0,0.0
D00121,D,여성,30대,높음,맑음,낮,10.0,9.0,9.836096622517482,9.835948198257016,0.9999849102478185,1.0928996247241647,1.4214285714285713,1.0,0.1111111111111111,0.0,0.0
D00122,D,여성,40대,높음,맑음,낮,10.0,9.0,8.004993696032862,8.004993696032862,1.0,0.8894437440036513,1.42,0.0,0.0,1.0,0.1111111111111111
D00123,D,여성,30대,높음,맑음,낮,10.0,9.0,8.814235237353946,8.814207679536013,0.9999968734873541,0.9793594708171052,1.42,0.0,0.0,2.0,0.2222222222222222
D00124,D,남성,30대,높음,맑음,낮,10.0,9.0,8.511112897679517,8.511112897679517,1.0,0.9456792108532797,1.422857142857143,1.0,0.1111111111111111,0.0,0.0
D00125,D,여성,30대,높음,맑음,낮,10.0,9.0,9.073168794725504,9.073102756572338,0.9999927215998445,1.0081298660806115,1.4142857142857144,0.0,0.0,0.0,0.0
D00126,D,여성,40대,높음,맑음,낮,10.0,9.0,10.000032495616258,10.000005212667492,0.9999972717139891,1.1111147217351398,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
D00127,D,남성,30대,높음,맑음,낮,10.0,9.0,10.0000321987811,10.000000476602498,0.999996827792354,1.1111146887534555,1.4257142857142855,1.0,0.1111111111111111,0.0,0.0
D00128,D,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.9414285714285714,2.0,0.2222222222222222,0.0,0.0
D00129,D,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4185714285714286,0.0,0.0,0.0,0.0
D00130,D,남성,20대,높음,맑음,낮,10.0,9.0,10.00008450737606,10.000010427687307,0.9999925920937269,1.1111205008195624,1.4142857142857144,0.0,0.0,0.0,0.0
D00131,D,여성,20대,높음,맑음,낮,10.0,9.0,10.000023528636572,10.00000310371926,0.9999979575130745,1.1111137254040635,1.4271428571428573,0.0,0.0,0.0,0.0
D00132,D,여성,20대,높음,맑음,낮,10.0,9.0,8.141349684986738,8.141330305162723,0.9999976195809339,0.9045944094429709,1.4271428571428573,0.0,0.0,0.0,0.0
D00133,D,남성,20대,높음,맑음,낮,10.0,9.0,10.000012757802176,10.000002580617947,0.9999989822828754,1.1111125286446863,1.4157142857142857,2.0,0.2222222222222222,0.0,0.0
D00134,D,남성,20대,높음,맑음,낮,10.0,9.0,9.96341957184385,9.963395072633618,0.9999975410841574,1.1070466190937611,1.4257142857142855,0.0,0.0,0.0,0.0
D00135,D,남성,40대,높음,맑음,낮,10.0,9.0,9.684398520034529,9.68438728300271,0.9999988396768477,1.0760442800038366,1.422857142857143,2.0,0.2222222222222222,0.0,0.0
D00136,D,남성,20대,높음,맑음,낮,10.0,9.0,10.000009978262211,10.000001284943183,0.9999991306689646,1.1111122198069123,1.4285714285714286,0.0,0.0,0.0,0.0
D00137,D,여성,40대,높음,맑음,낮,10.0,9.0,10.000086643885847,10.000082185535183,0.9999995541687964,1.1111207382095385,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
D00138,D,여성,40대,높음,맑음,낮,10.0,9.0,10.000017391558613,10.000000052546941,0.9999982661018484,1.1111130435065126,1.4157142857142857,2.0,0.2222222222222222,0.0,0.0
D00139,D,여성,20대,높음,맑음,낮,10.0,9.0,9.461453839722218,9.461453839722218,1.0,1.0512726488580242,0.8414285714285714,0.0,0.0,0.0,0.0
D00140,D,남성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
D00141,D,남성,30대,높음,맑음,낮,10.0,9.0,9.752430801293219,9.745202750072,0.9992588461924529,1.0836034223659132,1.42,2.0,0.2222222222222222,1.0,0.1111111111111111
D00142,D,남성,20대,높음,맑음,낮,10.0,9.0,8.343359013850241,8.343359013850241,1.0,0.9270398904278045,1.172857142857143,2.0,0.2222222222222222,0.0,0.0
D00143,D,여성,20대,높음,맑음,낮,10.0,9.0,9.397080840680509,9.39704922947039,0.9999966360606389,1.0441200934089454,1.4214285714285713,4.0,0.4444444444444444,2.0,0.2222222222222222
D00144,D,여성,20대,높음,맑음,낮,10.0,9.0,9.093615148398095,9.093594595838004,0.9999977398911483,1.010401683155344,1.407142857142857,1.0,0.1111111111111111,1.0,0.1111111111111111
D00145,D,여성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.1157142857142857,1.0,0.1111111111111111,0.0,0.0
D00146,D,여성,20대,높음,맑음,낮,10.0,9.0,8.22759761474272,8.22759761474272,1.0,0.9141775127491911,0.9128571428571428,1.0,0.1111111111111111,0.0,0.0
D00147,D,남성,30대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4271428571428573,1.0,0.1111111111111111,2.0,0.2222222222222222
D00148,D,남성,20대,높음,맑음,낮,10.0,9.0,9.143550537189205,9.143550537189205,1.0,1.0159500596876894,1.422857142857143,1.0,0.1111111111111111,1.0,0.1111111111111111
D00149,D,여성,40대,높음,맑음,낮,10.0,9.0,9.17105784242365,9.17105784242365,1.0,1.019006426935961,0.7000000000000001,1.0,0.1111111111111111,0.0,0.0
D00150,D,남성,20대,높음,맑음,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4242857142857144,1.0,0.1111111111111111,3.0,0.3333333333333333
D00151,D,남성,20대,높음,맑음,낮,10.0,9.0,9.960645788517521,9.960554740120015,0.9999908591873018,1.1067384209463913,1.4242857142857144,0.0,0.0,0.0,0.0
D00152,D,여성,20대,높음,맑음,낮,10.0,9.0,8.078306515282515,8.078187952071016,0.9999853232591168,0.8975896128091683,1.4257142857142855,0.0,0.0,2.0,0.2222222222222222
D00153,D,여성,20대,높음,맑음,낮,10.0,9.0,7.758305141889258,7.758282113363154,0.9999970317581376,0.8620339046543619,1.2671428571428571,1.0,0.1111111111111111,1.0,0.1111111111111111
D00154,D,남성,20대,높음,맑음,낮,10.0,9.0,9.16155824316873,9.161526014836229,0.9999964822215123,1.0179509159076368,1.4185714285714286,4.0,0.4444444444444444,0.0,0.0
D00155,D,남성,20대,높음,맑음,낮,10.0,9.0,8.364733157929145,8.364668138134723,0.9999922269134958,0.9294147953254606,1.4214285714285713,0.0,0.0,0.0,0.0
