pedestrian_id,location,gender,age_group,crowd_density,weather,time_period,n_points_valid,duration_s,path_length_m,displacement_m,straightness,traj_avg_speed_ms,base_speed_ms,stop_count,stop_rate_per_s,direction_change,direction_change_rate
A00014,A,여성,30대,높음,흐림,낮,10.0,9.0,10.000040039927741,10.000001423179604,0.9999961383406484,1.1111155599919713,1.0,0.0,0.0,0.0,0.0
A00015,A,남성,40대,높음,흐림,낮,10.0,9.0,8.292551275859019,8.292551275859019,1.0,0.9213945862065577,0.9542857142857144,1.0,0.1111111111111111,0.0,0.0
A00016,A,남성,20대,높음,흐림,낮,10.0,9.0,9.887383654450256,9.887372184299823,0.999998839920566,1.0985981838278063,1.422857142857143,0.0,0.0,0.0,0.0
A00017,A,여성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.98,0.0,0.0,0.0,0.0
A00018,A,남성,50대,높음,흐림,낮,10.0,9.0,8.07898703638784,8.07898703638784,1.0,0.8976652262653155,1.4142857142857144,2.0,0.2222222222222222,0.0,0.0
A00019,A,남성,40대,높음,흐림,낮,10.0,9.0,9.541596196560546,9.541557175864506,0.9999959104645348,1.060177355173394,0.9242857142857144,1.0,0.1111111111111111,1.0,0.1111111111111111
A00020,A,여성,30대,높음,흐림,낮,10.0,9.0,7.91832686366383,7.9183093112670315,0.9999977833199992,0.8798140959626477,1.2114285714285713,0.0,0.0,0.0,0.0
A00021,A,여성,20대,높음,흐림,낮,10.0,9.0,8.58368374276793,8.583661751243845,0.999997437985282,0.9537426380853256,1.4185714285714286,0.0,0.0,1.0,0.1111111111111111
A00022,A,남성,30대,높음,흐림,낮,10.0,9.0,10.000049197835713,10.000000013093786,0.9999950815500049,1.1111165775373015,1.422857142857143,0.0,0.0,0.0,0.0
A00023,A,여성,20대,높음,흐림,낮,10.0,9.0,10.000074698649062,10.000002738963992,0.9999928040852456,1.111119410961007,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
A00024,A,여성,40대,높음,흐림,낮,10.0,9.0,8.180029856132773,8.180000144227051,0.9999963677509441,0.9088922062369748,1.1685714285714286,0.0,0.0,0.0,0.0
A00025,A,남성,30대,높음,흐림,낮,10.0,9.0,8.946557011247062,8.946500515201805,0.9999936851634449,0.9940618901385625,1.3585714285714283,0.0,0.0,0.0,0.0
A00026,A,남성,30대,높음,흐림,낮,10.0,9.0,8.782816904643868,8.782816904643868,1.0,0.9758685449604297,1.4271428571428573,0.0,0.0,0.0,0.0
A00027,A,여성,20대,높음,흐림,낮,10.0,9.0,10.00003245537185,10.000001425849284,0.9999968970578141,1.111114717263539,1.41,0.0,0.0,0.0,0.0
A00028,A,여성,20대,높음,흐림,낮,10.0,9.0,9.103842440389615,9.103842440389615,1.0,1.0115380489321795,1.4142857142857144,1.0,0.1111111111111111,0.0,0.0
A00029,A,남성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.2557142857142858,0.0,0.0,0.0,0.0
A00030,A,여성,30대,높음,흐림,낮,10.0,9.0,7.37898097903906,7.377941901230196,0.9998591841052558,0.8198867754487844,1.4157142857142857,0.0,0.0,3.0,0.3333333333333333
A00031,A,여성,40대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.42,0.0,0.0,0.0,0.0
A00032,A,여성,50대,높음,흐림,낮,10.0,9.0,10.000032769621056,10.000004216390353,0.9999971446862865,1.1111147521801172,1.422857142857143,0.0,0.0,0.0,0.0
A00033,A,남성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.417142857142857,0.0,0.0,0.0,0.0
A00034,A,여성,20대,높음,흐림,낮,10.0,9.0,10.000084862968002,10.00000391835084,0.9999919056069753,1.111120540329778,1.2214285714285715,0.0,0.0,0.0,0.0
A00035,A,남성,20대,높음,흐림,낮,10.0,9.0,10.00004822441517,10.000003351340181,0.9999955127141408,1.1111164693794633,1.4157142857142857,0.0,0.0,0.0,0.0
A00036,A,남성,20대,높음,흐림,낮,10.0,9.0,7.241704570763709,7.241704570763709,1.0,0.8046338411959676,1.2857142857142858,1.0,0.1111111111111111,1.0,0.1111111111111111
A00037,A,여성,20대,높음,흐림,낮,10.0,9.0,9.122436137834189,9.122436137834189,1.0,1.01360401531491,1.4257142857142855,0.0,0.0,0.0,0.0
A00038,A,여성,10대,높음,흐림,낮,10.0,9.0,10.000056559149257,10.000001643393826,0.9999945084555166,1.1111173954610285,0.8757142857142857,2.0,0.2222222222222222,0.0,0.0
A00039,A,여성,20대,높음,흐림,낮,10.0,9.0,8.258506326559113,8.258482633227445,0.9999971310391091,0.9176118140621237,1.1085714285714288,0.0,0.0,0.0,0.0
A00040,A,여성,50대,높음,흐림,낮,10.0,9.0,9.202201909158426,9.202190237900563,0.99999873168857,1.0224668787953806,1.417142857142857,0.0,0.0,0.0,0.0
A00041,A,남성,20대,높음,흐림,낮,10.0,9.0,8.14464341076008,8.144611230697775,0.9999960489292554,0.9049603789733422,1.4142857142857144,2.0,0.2222222222222222,0.0,0.0
A00042,A,여성,20대,높음,흐림,낮,10.0,9.0,8.87392003602178,8.873836349969046,0.9999905694380394,0.985991115113531,1.4214285714285713,1.0,0.1111111111111111,0.0,0.0
A00043,A,여성,30대,높음,흐림,낮,10.0,9.0,8.201039235375791,8.200825559701624,0.9999739452930251,0.9112265817084213,1.4185714285714286,1.0,0.1111111111111111,0.0,0.0
A00044,A,남성,30대,높음,흐림,낮,10.0,9.0,8.855323250885435,8.855191234989826,0.9999850919168201,0.9839248056539373,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
A00045,A,여성,20대,높음,흐림,낮,10.0,9.0,7.3200511338248395,7.320017656924509,0.9999954266849072,0.8133390148694266,1.0457142857142858,3.0,0.3333333333333333,3.0,0.3333333333333333
A00046,A,남성,20대,높음,흐림,낮,10.0,9.0,9.549472861401664,9.549412315876442,0.9999936598044623,1.0610525401557405,1.3642857142857143,0.0,0.0,0.0,0.0
A00047,A,남성,50대,높음,흐림,낮,10.0,9.0,8.142998196965875,8.142934248727665,0.9999921468436239,0.9047775774406528,1.2828571428571427,1.0,0.1111111111111111,1.0,0.1111111111111111
A00048,A,여성,20대,높음,흐림,낮,10.0,9.0,9.94004554387446,9.940025084120737,0.9999979416841068,1.1044495048749399,1.42,0.0,0.0,0.0,0.0
A00049,A,여성,10대,높음,흐림,낮,10.0,9.0,8.057621830074448,8.057205071740889,0.9999482777496452,0.8952913144527164,1.4271428571428573,1.0,0.1111111111111111,0.0,0.0
A00050,A,여성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.0585714285714285,1.0,0.1111111111111111,0.0,0.0
A00051,A,여성,20대,높음,흐림,낮,10.0,9.0,10.00011309471371,10.000043628790136,0.999993053486204,1.1111236771904123,1.4185714285714286,0.0,0.0,2.0,0.2222222222222222
A00052,A,여성,60대 이상,높음,흐림,낮,10.0,9.0,10.000016547452995,10.00001026780359,0.9999993720360987,1.1111129497169996,1.2957142857142858,0.0,0.0,0.0,0.0
A00053,A,여성,40대,높음,흐림,낮,10.0,9.0,7.650055443499798,7.6500026047753416,0.9999930930272537,0.8500061603888664,1.0928571428571427,2.0,0.2222222222222222,0.0,0.0
A00054,A,남성,30대,높음,흐림,낮,10.0,9.0,10.00006116822856,10.000017442295537,0.9999956274334438,1.1111179075809512,1.422857142857143,0.0,0.0,0.0,0.0
A00055,A,남성,20대,높음,흐림,낮,10.0,9.0,10.000061974392448,10.000007555037998,0.9999945580982809,1.1111179971547165,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
A00056,A,남성,20대,높음,흐림,낮,10.0,9.0,8.354571426792265,8.354519272830895,0.999993757434259,0.9282857140880295,1.422857142857143,0.0,0.0,1.0,0.1111111111111111
A00057,A,남성,20대,높음,흐림,낮,10.0,9.0,8.517355908611325,8.51729071457576,0.999992345742474,0.9463728787345916,1.4271428571428573,0.0,0.0,0.0,0.0
A00058,A,남성,50대,높음,흐림,낮,10.0,9.0,8.227750824796063,8.227680556568059,0.9999914596067017,0.9141945360884515,1.417142857142857,0.0,0.0,0.0,0.0
A00059,A,남성,30대,높음,흐림,낮,10.0,9.0,8.762787664719525,8.762766491467982,0.9999975837310736,0.973643073857725,1.42,0.0,0.0,1.0,0.1111111111111111
A00060,A,여성,20대,높음,흐림,낮,10.0,9.0,7.4662630237982714,7.4662630237982714,1.0,0.8295847804220302,1.4185714285714286,0.0,0.0,0.0,0.0
A00061,A,남성,20대,높음,흐림,낮,10.0,9.0,7.934734658732173,7.934734658732173,1.0,0.8816371843035749,1.422857142857143,2.0,0.2222222222222222,2.0,0.2222222222222222
A00062,A,여성,20대,높음,흐림,낮,10.0,9.0,9.229500963604039,9.229483965815843,0.9999981583199067,1.0255001070671155,1.422857142857143,0.0,0.0,0.0,0.0
A00063,A,남성,20대,높음,흐림,낮,10.0,9.0,10.00001740297935,10.000000029504577,0.9999982626555463,1.1111130447754833,1.4185714285714286,1.0,0.1111111111111111,1.0,0.1111111111111111
A00064,A,남성,40대,높음,흐림,낮,10.0,9.0,8.160308676791725,8.160308676791725,1.0,0.9067009640879695,1.1771428571428573,0.0,0.0,0.0,0.0
A00065,A,여성,40대,높음,흐림,낮,10.0,9.0,8.814928623868935,8.814928623868935,1.0,0.979436513763215,1.422857142857143,1.0,0.1111111111111111,1.0,0.1111111111111111
A00066,A,남성,40대,높음,흐림,낮,10.0,9.0,10.00001694355677,10.000005283634662,0.9999988340097649,1.11111299372853,1.42,0.0,0.0,1.0,0.1111111111111111
A00067,A,남성,20대,높음,흐림,낮,10.0,9.0,7.449674062572391,7.449674062572391,1.0,0.8277415625080434,1.422857142857143,0.0,0.0,1.0,0.1111111111111111
A00068,A,여성,40대,높음,흐림,낮,10.0,9.0,10.000106250657126,10.000000036016527,0.9999893786487927,1.1111229167396806,1.4214285714285713,2.0,0.2222222222222222,1.0,0.1111111111111111
A00069,A,남성,20대,높음,흐림,낮,10.0,9.0,8.800396586127157,8.80033791507501,0.9999933331354364,0.9778218429030174,1.422857142857143,0.0,0.0,0.0,0.0
A00070,A,여성,30대,높음,흐림,낮,10.0,9.0,9.15254897566935,9.152442046920353,0.9999883170525193,1.0169498861854833,1.4242857142857144,1.0,0.1111111111111111,2.0,0.2222222222222222
A00071,A,남성,40대,높음,흐림,낮,10.0,9.0,9.732635628949348,9.732635628949348,1.0,1.0814039587721498,1.4185714285714286,0.0,0.0,0.0,0.0
A00072,A,여성,20대,높음,흐림,낮,10.0,9.0,8.458967518339914,8.458967518339914,1.0,0.939885279815546,1.4157142857142857,0.0,0.0,0.0,0.0
A00073,A,여성,40대,높음,흐림,낮,10.0,9.0,8.67960733567845,8.67960733567845,1.0,0.9644008150753832,1.4242857142857144,1.0,0.1111111111111111,0.0,0.0
A00074,A,여성,10대,높음,흐림,낮,10.0,9.0,7.570232371270491,7.570232371270491,1.0,0.8411369301411656,1.4242857142857144,2.0,0.2222222222222222,1.0,0.1111111111111111
A00075,A,여성,20대,높음,흐림,낮,10.0,9.0,10.000028415069394,10.000007865003344,0.9999979449992342,1.1111142683410438,0.7942857142857143,0.0,0.0,0.0,0.0
A00076,A,남성,20대,높음,흐림,낮,10.0,9.0,7.806910662464493,7.806910662464493,1.0,0.8674345180516103,1.4142857142857144,0.0,0.0,0.0,0.0
A00077,A,남성,50대,높음,흐림,낮,10.0,9.0,8.37877346708423,8.378744626638877,0.9999965579156107,0.9309748296760255,1.422857142857143,0.0,0.0,0.0,0.0
A00078,A,남성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.42,2.0,0.2222222222222222,0.0,0.0
A00079,A,여성,20대,높음,흐림,낮,10.0,9.0,9.545275434300892,9.545275434300892,1.0,1.0605861593667658,1.4214285714285713,0.0,0.0,3.0,0.3333333333333333
A00080,A,남성,30대,높음,흐림,낮,10.0,9.0,10.000031495392118,10.000014579360409,0.9999983084021568,1.1111146105991243,0.97,0.0,0.0,0.0,0.0
A00081,A,남성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.3371428571428574,1.0,0.1111111111111111,0.0,0.0
A00082,A,남성,20대,높음,흐림,낮,10.0,9.0,10.00003844016161,10.000000878810859,0.9999962438793635,1.111115382240179,1.4142857142857144,1.0,0.1111111111111111,0.0,0.0
A00083,A,여성,40대,높음,흐림,낮,10.0,9.0,10.000057738380116,10.00002029526287,0.9999962557098943,1.1111175264866795,1.4242857142857144,4.0,0.4444444444444444,0.0,0.0
A00084,A,남성,40대,높음,흐림,낮,10.0,9.0,9.694312675145131,9.694312675145131,1.0,1.0771458527939035,1.374285714285714,0.0,0.0,2.0,0.2222222222222222
A00085,A,여성,20대,높음,흐림,낮,10.0,9.0,8.12,8.12,1.0,0.9022222222222221,1.16,5.0,0.5555555555555556,0.0,0.0
A00086,A,여성,30대,높음,흐림,낮,10.0,9.0,10.000027447613737,10.00001057989444,0.9999983132326999,1.111114160845971,1.375714285714286,3.0,0.3333333333333333,0.0,0.0
A00087,A,남성,20대,높음,흐림,낮,10.0,9.0,9.062666375020987,9.062624691057305,0.9999954004746554,1.0069629305578873,1.4257142857142855,2.0,0.2222222222222222,0.0,0.0
A00088,A,남성,40대,높음,흐림,낮,10.0,9.0,10.000037708266834,10.000026701346206,0.9999988993120876,1.111115300918537,1.42,0.0,0.0,1.0,0.1111111111111111
A00089,A,여성,20대,높음,흐림,낮,10.0,9.0,8.058364576569543,8.058364576569543,1.0,0.8953738418410604,1.2771428571428571,2.0,0.2222222222222222,0.0,0.0
A00090,A,남성,20대,높음,흐림,낮,10.0,9.0,8.990254612949283,8.990254612949283,1.0,0.998917179216587,1.422857142857143,0.0,0.0,0.0,0.0
A00091,A,남성,20대,높음,흐림,낮,10.0,9.0,8.576249350276159,8.576249350276159,1.0,0.9529165944751288,1.422857142857143,2.0,0.2222222222222222,0.0,0.0
A00092,A,여성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4185714285714286,2.0,0.2222222222222222,0.0,0.0
A00093,A,여성,20대,높음,흐림,낮,10.0,9.0,8.973376830987442,8.973376830987442,1.0,0.9970418701097158,1.2885714285714285,0.0,0.0,0.0,0.0
A00094,A,여성,50대,높음,흐림,낮,10.0,9.0,9.56614486173831,9.566125674361514,0.9999979942414553,1.06290498463759,1.422857142857143,0.0,0.0,0.0,0.0
A00095,A,남성,20대,높음,흐림,낮,10.0,9.0,9.535480904340385,9.535480904340385,1.0,1.0594978782600428,1.4285714285714286,1.0,0.1111111111111111,1.0,0.1111111111111111
A00096,A,남성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,0.8928571428571429,2.0,0.2222222222222222,0.0,0.0
A00097,A,남성,20대,높음,흐림,낮,10.0,9.0,10.00008577320286,10.000003200163391,0.999991742766878,1.1111206414669845,1.4242857142857144,0.0,0.0,0.0,0.0
A00098,A,남성,30대,높음,흐림,낮,10.0,9.0,10.000023694786012,10.000004482864725,0.9999980788124234,1.1111137438651124,1.417142857142857,0.0,0.0,1.0,0.1111111111111111
A00099,A,여성,20대,높음,흐림,낮,10.0,9.0,8.070345802975815,8.070345802975815,1.0,0.8967050892195351,1.4285714285714286,2.0,0.2222222222222222,0.0,0.0
A00100,A,여성,20대,높음,흐림,낮,10.0,9.0,8.654981020272087,8.654872505874083,0.9999874622026611,0.9616645578080097,1.4214285714285713,1.0,0.1111111111111111,1.0,0.1111111111111111
A00101,A,여성,20대,높음,흐림,낮,10.0,9.0,8.765392432203567,8.765364215472847,0.9999967808936178,0.973932492467063,1.3000000000000005,0.0,0.0,0.0,0.0
A00102,A,여성,20대,높음,흐림,낮,10.0,9.0,8.643620073801843,8.643583299541485,0.999995745502458,0.960402230422427,1.422857142857143,1.0,0.1111111111111111,0.0,0.0
A00103,A,남성,40대,높음,흐림,낮,10.0,9.0,9.327943023562584,9.327943023562584,1.0,1.036438113729176,1.4257142857142855,0.0,0.0,0.0,0.0
A00104,A,남성,20대,높음,흐림,낮,10.0,9.0,7.2980663664525895,7.297975963336745,0.999987612730372,0.8108962629391766,1.3299999999999998,1.0,0.1111111111111111,1.0,0.1111111111111111
A00105,A,여성,10대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4271428571428573,1.0,0.1111111111111111,0.0,0.0
A00106,A,남성,20대,높음,흐림,낮,10.0,9.0,8.219202066452427,8.21917347077371,0.9999965208692417,0.9132446740502697,1.4157142857142857,1.0,0.1111111111111111,0.0,0.0
A00107,A,남성,20대,높음,흐림,낮,10.0,9.0,7.910398629808697,7.910398629808697,1.0,0.8789331810898552,1.4242857142857144,0.0,0.0,1.0,0.1111111111111111
A00108,A,여성,30대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.422857142857143,1.0,0.1111111111111111,1.0,0.1111111111111111
A00109,A,여성,50대,높음,흐림,낮,10.0,9.0,7.44317992343851,7.443060441658364,0.9999839474819399,0.8270199914931678,1.4157142857142857,1.0,0.1111111111111111,0.0,0.0
A00110,A,남성,30대,높음,흐림,낮,10.0,9.0,9.781739882803574,9.78173137063952,0.9999991297903894,1.086859986978175,1.4271428571428573,2.0,0.2222222222222222,0.0,0.0
A00111,A,남성,30대,높음,흐림,낮,10.0,9.0,9.281259342538569,9.281259342538569,1.0,1.031251038059841,0.7000000000000001,2.0,0.2222222222222222,0.0,0.0
A00112,A,여성,20대,높음,흐림,낮,10.0,9.0,9.714073724237593,9.71403468154432,0.9999959808115131,1.0793415249152882,1.42,0.0,0.0,0.0,0.0
A00113,A,여성,30대,높음,흐림,낮,10.0,9.0,10.000024007643649,10.000017905030456,0.9999993897401458,1.1111137786270722,1.422857142857143,1.0,0.1111111111111111,1.0,0.1111111111111111
A00114,A,남성,30대,높음,흐림,낮,10.0,9.0,8.2572731985683,8.2572731985683,1.0,0.9174747998409222,1.4157142857142857,1.0,0.1111111111111111,1.0,0.1111111111111111
A00115,A,여성,40대,높음,흐림,낮,10.0,9.0,10.00002533586235,10.000008115528459,0.9999982779709737,1.1111139262069278,1.42,0.0,0.0,0.0,0.0
A00116,A,남성,50대,높음,흐림,낮,10.0,9.0,8.62644805497207,8.62644805497207,1.0,0.9584942283302299,1.4214285714285713,0.0,0.0,0.0,0.0
A00117,A,여성,20대,높음,흐림,낮,10.0,9.0,9.179723695098847,9.179723695098847,1.0,1.0199692994554275,1.42,1.0,0.1111111111111111,0.0,0.0
A00118,A,남성,10대,높음,흐림,낮,10.0,9.0,10.000045436985916,10.000013416388052,0.9999967979547627,1.1111161596651018,1.4271428571428573,0.0,0.0,0.0,0.0
A00119,A,남성,50대,높음,흐림,낮,10.0,9.0,9.24631709110005,9.24631709110005,1.0,1.0273685656777833,1.4157142857142857,0.0,0.0,0.0,0.0
A00120,A,여성,40대,높음,흐림,낮,10.0,9.0,9.025732417095323,9.025732417095323,1.0,1.0028591574550358,1.4271428571428573,0.0,0.0,0.0,0.0
A00121,A,남성,20대,높음,흐림,낮,10.0,9.0,9.83591264543687,9.83591264543687,1.0,1.092879182826319,1.42,2.0,0.2222222222222222,1.0,0.1111111111111111
A00122,A,남성,30대,높음,흐림,낮,10.0,9.0,7.88,7.88,1.0,0.8755555555555555,1.1257142857142857,2.0,0.2222222222222222,0.0,0.0
A00123,A,여성,40대,높음,흐림,낮,10.0,9.0,10.000028692452306,10.000014319603032,0.9999985627191965,1.1111142991613674,1.4242857142857144,0.0,0.0,1.0,0.1111111111111111
A00124,A,남성,30대,높음,흐림,낮,10.0,9.0,10.000060140628435,10.000000628889007,0.9999940488618477,1.1111177934031593,1.2142857142857142,0.0,0.0,0.0,0.0
A00125,A,여성,30대,높음,흐림,낮,10.0,9.0,9.416397282306994,9.416274124845648,0.9999869209573838,1.046266364700777,1.422857142857143,2.0,0.2222222222222222,2.0,0.2222222222222222
A00126,A,여성,30대,높음,흐림,낮,10.0,9.0,8.206785322283137,8.206785322283137,1.0,0.9118650358092375,1.422857142857143,2.0,0.2222222222222222,1.0,0.1111111111111111
A00127,A,남성,20대,높음,흐림,낮,10.0,9.0,10.000019052567465,10.000000282013316,0.9999981229481614,1.1111132280630516,1.2885714285714285,0.0,0.0,0.0,0.0
A00128,A,여성,50대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.3557142857142856,1.0,0.1111111111111111,0.0,0.0
A00129,A,여성,40대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4200000000000002,0.0,0.0,0.0,0.0
A00130,A,여성,20대,높음,흐림,낮,10.0,9.0,7.45466425626287,7.45466425626287,1.0,0.8282960284736522,1.2885714285714285,1.0,0.1111111111111111,0.0,0.0
A00131,A,여성,40대,높음,흐림,낮,10.0,9.0,10.000023528636572,10.00000310371926,0.9999979575130745,1.1111137254040635,1.1171428571428572,1.0,0.1111111111111111,0.0,0.0
A00132,A,남성,20대,높음,흐림,낮,10.0,9.0,8.141315632607856,8.141315632607855,0.9999999999999998,0.9045906258453174,1.42,0.0,0.0,0.0,0.0
A00133,A,남성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.1385714285714286,1.0,0.1111111111111111,0.0,0.0
A00134,A,남성,50대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4271428571428573,1.0,0.1111111111111111,0.0,0.0
A00135,A,여성,20대,높음,흐림,낮,10.0,9.0,8.38002636207561,8.380005676330223,0.9999975315417288,0.9311140402306233,1.1971428571428573,0.0,0.0,0.0,0.0
A00136,A,여성,30대,높음,흐림,낮,10.0,9.0,9.88433522704825,9.884236167969641,0.999989978174927,1.0982594696720278,1.4185714285714286,0.0,0.0,0.0,0.0
A00137,A,남성,30대,높음,흐림,낮,10.0,9.0,10.000146427647284,10.000138893160644,0.9999992465623684,1.1111273808496982,1.258571428571429,0.0,0.0,0.0,0.0
A00138,A,여성,30대,높음,흐림,낮,10.0,9.0,9.81065243938129,9.81065243938129,1.0,1.0900724932645878,1.42,1.0,0.1111111111111111,0.0,0.0
A00139,A,남성,40대,높음,흐림,낮,10.0,9.0,8.469100485921462,8.469100485921462,1.0,0.9410111651023847,1.4214285714285713,1.0,0.1111111111111111,0.0,0.0
A00140,A,여성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.0671428571428572,3.0,0.3333333333333333,0.0,0.0
A00141,A,남성,30대,높음,흐림,낮,10.0,9.0,9.745226115617236,9.745202750072,0.9999976023598675,1.0828029017352483,1.4242857142857144,0.0,0.0,0.0,0.0
A00142,A,여성,20대,높음,흐림,낮,10.0,9.0,8.139716383935443,8.139641443050502,0.9999907931822921,0.9044129315483826,1.4214285714285713,1.0,0.1111111111111111,0.0,0.0
A00143,A,여성,20대,높음,흐림,낮,10.0,9.0,8.995650243705015,8.995630460566924,0.9999978008106635,0.9995166937450016,1.2200000000000002,0.0,0.0,0.0,0.0
A00144,A,남성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.42,1.0,0.1111111111111111,0.0,0.0
A00145,A,남성,20대,높음,흐림,낮,10.0,9.0,10.0,10.0,1.0,1.1111111111111112,1.4257142857142855,1.0,0.1111111111111111,0.0,0.0
A00146,A,여성,20대,높음,흐림,낮,10.0,9.0,10.000082155865458,10.000007043080343,0.9999924887831976,1.1111202395406066,1.4242857142857144,4.0,0.4444444444444444,0.0,0.0
A00147,A,남성,20대,높음,흐림,낮,10.0,9.0,8.030133944385254,8.030000114316138,0.999983334017833,0.8922371049316948,1.1471428571428572,2.0,0.2222222222222222,0.0,0.0
A00148,A,여성,30대,높음,흐림,낮,10.0,9.0,10.000088562921858,10.000031041632377,0.999994247921994,1.111120951435762,1.0328571428571427,2.0,0.2222222222222222,0.0,0.0
A00149,A,남성,20대,높음,흐림,낮,10.0,9.0,10.00004929276159,10.000004645870668,0.9999955353329154,1.111116588084621,1.4242857142857144,0.0,0.0,1.0,0.1111111111111111
A00150,A,여성,30대,높음,흐림,낮,10.0,9.0,9.88301990070457,9.883009940750584,0.9999989922155287,1.0981133223005077,1.417142857142857,0.0,0.0,0.0,0.0
A00151,A,여성,30대,높음,흐림,낮,10.0,9.0,9.297723630222643,9.297723630222643,1.0,1.0330804033580714,1.417142857142857,1.0,0.1111111111111111,1.0,0.1111111111111111
A00152,A,남성,30대,높음,흐림,낮,10.0,9.0,8.078308595330418,8.078187952071016,0.9999850657773247,0.8975898439256019,1.4142857142857144,0.0,0.0,0.0,0.0
A00153,A,여성,20대,높음,흐림,낮,10.0,9.0,7.758330181980644,7.75829133815825,0.9999949932754236,0.8620366868867382,1.3814285714285717,4.0,0.4444444444444444,0.0,0.0
A00154,A,여성,20대,높음,흐림,낮,10.0,9.0,10.000075461794248,10.00004593575283,0.9999970474181389,1.1111194957549164,1.4157142857142857,0.0,0.0,1.0,0.1111111111111111
A00155,A,여성,30대,높음,흐림,낮,10.0,9.0,8.171995187516531,8.171995187516531,1.0,0.9079994652796146,1.422857142857143,1.0,0.1111111111111111,1.0,0.1111111111111111
